sample	t_s	dt_s	Fx	Fy	Fz	Tx	Ty	Tz	raw_Fx	raw_Fy	raw_Fz	raw_Tx	raw_Ty	raw_Tz
1	0.000000	0.000000	0.200000	-0.300000	0.820000	0.000000	0.000000	0.000000	30020	29970	30082	0	0	0
2	0.186223	0.186223	0.200000	-0.300000	0.820000	-0.002000	0.026000	0.014000	30020	29970	30082	24999	25013	25007
3	0.186347	0.000124	0.260000	-0.420000	0.810000	-0.002000	0.026000	0.014000	30026	29958	30081	24999	25013	25007
4	0.219809	0.033462	0.260000	-0.420000	0.810000	-0.004000	0.018000	0.016000	30026	29958	30081	24998	25009	25008
5	0.219926	0.000117	0.030000	-0.420000	0.820000	-0.004000	0.018000	0.016000	30003	29958	30082	24998	25009	25008
6	0.254906	0.034979	0.030000	-0.420000	0.820000	0.002000	0.024000	0.024000	30003	29958	30082	25001	25012	25012
7	0.255031	0.000126	0.080000	-0.600000	0.820000	0.002000	0.024000	0.024000	30008	29940	30082	25001	25012	25012
8	0.291990	0.036958	0.080000	-0.600000	0.820000	-0.010000	0.026000	0.032000	30008	29940	30082	24995	25013	25016
9	0.292118	0.000129	0.020000	-0.470000	0.820000	-0.010000	0.026000	0.032000	30002	29953	30082	24995	25013	25016
10	0.327089	0.034971	0.020000	-0.470000	0.820000	-0.012000	0.030000	0.024000	30002	29953	30082	24994	25015	25012
11	0.327197	0.000108	0.120000	-0.460000	0.820000	-0.012000	0.030000	0.024000	30012	29954	30082	24994	25015	25012
12	0.368341	0.041144	0.120000	-0.460000	0.820000	-0.006000	0.028000	0.018000	30012	29954	30082	24997	25014	25009
13	0.368419	0.000078	0.160000	-0.600000	0.860000	-0.006000	0.028000	0.018000	30016	29940	30086	24997	25014	25009
14	0.396646	0.028226	0.160000	-0.600000	0.860000	-0.006000	0.026000	0.026000	30016	29940	30086	24997	25013	25013
15	0.396787	0.000141	0.170000	-0.550000	0.840000	-0.006000	0.026000	0.026000	30017	29945	30084	24997	25013	25013
