sample	t_s	dt_s	Fx	Fy	Fz	Tx	Ty	Tz	raw_Fx	raw_Fy	raw_Fz	raw_Tx	raw_Ty	raw_Tz
1	0.000000	0.000000	0.000000	0.000000	0.000000	-0.014000	-0.010000	0.002000	0	0	0	24993	24995	25001
2	0.000035	0.000035	0.000000	0.030000	0.450000	-0.014000	-0.010000	0.002000	30000	30003	30045	24993	24995	25001
3	0.135370	0.135335	0.000000	0.030000	0.450000	-0.014000	0.008000	0.002000	30000	30003	30045	24993	25004	25001
4	0.135439	0.000069	0.020000	-0.230000	0.410000	-0.014000	0.008000	0.002000	30002	29977	30041	24993	25004	25001
5	0.166660	0.031222	0.020000	-0.230000	0.410000	0.012000	0.004000	-0.012000	30002	29977	30041	25006	25002	24994
6	0.166726	0.000066	0.000000	-0.210000	0.150000	0.012000	0.004000	-0.012000	30000	29979	30015	25006	25002	24994
7	0.197145	0.030419	0.000000	-0.210000	0.150000	0.010000	0.004000	-0.012000	30000	29979	30015	25005	25002	24994
8	0.197206	0.000061	-0.300000	-0.310000	0.170000	0.010000	0.004000	-0.012000	29970	29969	30017	25005	25002	24994
9	0.231290	0.034084	-0.300000	-0.310000	0.170000	0.026000	-0.016000	-0.008000	29970	29969	30017	25013	24992	24996
10	0.231395	0.000104	-0.160000	0.160000	0.220000	0.026000	-0.016000	-0.008000	29984	30016	30022	25013	24992	24996
11	0.266071	0.034676	-0.160000	0.160000	0.220000	0.002000	0.010000	0.002000	29984	30016	30022	25001	25005	25001
12	0.266172	0.000101	-0.130000	0.290000	0.220000	0.002000	0.010000	0.002000	29987	30029	30022	25001	25005	25001
13	0.303994	0.037822	-0.130000	0.290000	0.220000	-0.012000	0.006000	0.004000	29987	30029	30022	24994	25003	25002
14	0.304092	0.000098	-0.250000	0.220000	0.230000	-0.012000	0.006000	0.004000	29975	30022	30023	24994	25003	25002
15	0.336158	0.032066	-0.250000	0.220000	0.230000	-0.002000	-0.002000	0.006000	29975	30022	30023	24999	24999	25003
16	0.336223	0.000064	-0.250000	0.040000	0.160000	-0.002000	-0.002000	0.006000	29975	30004	30016	24999	24999	25003
17	0.362832	0.026610	-0.250000	0.040000	0.160000	0.004000	-0.008000	-0.008000	29975	30004	30016	25002	24996	24996
18	0.362917	0.000085	-0.190000	0.020000	-0.100000	0.004000	-0.008000	-0.008000	29981	30002	29990	25002	24996	24996
19	0.394003	0.031086	-0.190000	0.020000	-0.100000	0.004000	-0.004000	-0.004000	29981	30002	29990	25002	24998	24998
20	0.394086	0.000083	0.300000	0.160000	-0.130000	0.004000	-0.004000	-0.004000	30030	30016	29987	25002	24998	24998
21	0.421290	0.027204	0.300000	0.160000	-0.130000	-0.014000	0.030000	-0.008000	30030	30016	29987	24993	25015	24996
22	0.421353	0.000063	0.110000	0.060000	-0.110000	-0.014000	0.030000	-0.008000	30011	30006	29989	24993	25015	24996
23	0.448623	0.027271	0.110000	0.060000	-0.110000	-0.016000	0.010000	0.000000	30011	30006	29989	24992	25005	25000
24	0.448716	0.000093	0.060000	0.270000	-0.360000	-0.016000	0.010000	0.000000	30006	30027	29964	24992	25005	25000
25	0.477082	0.028366	0.060000	0.270000	-0.360000	-0.030000	-0.002000	0.000000	30006	30027	29964	24985	24999	25000
26	0.477142	0.000060	-0.430000	0.130000	-0.320000	-0.030000	-0.002000	0.000000	29957	30013	29968	24985	24999	25000
27	0.503605	0.026463	-0.430000	0.130000	-0.320000	-0.014000	-0.034000	0.004000	29957	30013	29968	24993	24983	25002
28	0.503684	0.000080	-0.300000	-0.160000	-0.290000	-0.014000	-0.034000	0.004000	29970	29984	29971	24993	24983	25002
29	0.533913	0.030228	-0.300000	-0.160000	-0.290000	0.026000	-0.030000	0.004000	29970	29984	29971	25013	24985	25002
30	0.533983	0.000071	-0.040000	-0.360000	-0.550000	0.026000	-0.030000	0.004000	29996	29964	29945	25013	24985	25002
31	0.565760	0.031776	-0.040000	-0.360000	-0.550000	0.034000	-0.006000	0.012000	29996	29964	29945	25017	24997	25006
32	0.565853	0.000093	0.030000	-0.390000	-0.560000	0.034000	-0.006000	0.012000	30003	29961	29944	25017	24997	25006
33	0.592346	0.026493	0.030000	-0.390000	-0.560000	0.040000	0.000000	0.012000	30003	29961	29944	25020	25000	25006
34	0.592412	0.000066	0.050000	-0.490000	-0.570000	0.040000	0.000000	0.012000	30005	29951	29943	25020	25000	25006
35	0.619911	0.027499	0.050000	-0.490000	-0.570000	0.050000	-0.002000	0.010000	30005	29951	29943	25025	24999	25005
36	0.619987	0.000076	-0.190000	-0.610000	-0.060000	0.050000	-0.002000	0.010000	29981	29939	29994	25025	24999	25005
37	0.648311	0.028324	-0.190000	-0.610000	-0.060000	0.072000	-0.008000	0.000000	29981	29939	29994	25036	24996	25000
38	0.648370	0.000059	-0.310000	-0.680000	-0.060000	0.072000	-0.008000	0.000000	29969	29932	29994	25036	24996	25000
39	0.676614	0.028244	-0.310000	-0.680000	-0.060000	0.082000	-0.014000	0.002000	29969	29932	29994	25041	24993	25001
40	0.676689	0.000075	-0.270000	0.010000	-0.120000	0.082000	-0.014000	0.002000	29973	30001	29988	25041	24993	25001
41	0.709817	0.033128	-0.270000	0.010000	-0.120000	0.014000	0.006000	-0.002000	29973	30001	29988	25007	25003	24999
42	0.710071	0.000254	-0.340000	0.070000	-0.120000	0.014000	0.006000	-0.002000	29966	30007	29988	25007	25003	24999
43	0.738431	0.028361	-0.340000	0.070000	-0.120000	0.012000	0.000000	-0.004000	29966	30007	29988	25006	25000	24998
44	0.738509	0.000078	-0.150000	0.100000	-0.130000	0.012000	0.000000	-0.004000	29985	30010	29987	25006	25000	24998
45	0.773594	0.035085	-0.150000	0.100000	-0.130000	0.006000	0.012000	-0.004000	29985	30010	29987	25003	25006	24998
46	0.773697	0.000103	-0.460000	-0.410000	-0.080000	0.006000	0.012000	-0.004000	29954	29959	29992	25003	25006	24998
47	0.812828	0.039132	-0.460000	-0.410000	-0.080000	0.036000	-0.026000	0.008000	29954	29959	29992	25018	24987	25004
48	0.812931	0.000103	-0.470000	-0.340000	0.710000	0.036000	-0.026000	0.008000	29953	29966	30071	25018	24987	25004
49	0.844608	0.031677	-0.470000	-0.340000	0.710000	0.024000	-0.038000	0.006000	29953	29966	30071	25012	24981	25003
50	0.844682	0.000074	-0.590000	-0.280000	0.730000	0.024000	-0.038000	0.006000	29941	29972	30073	25012	24981	25003
51	0.874924	0.030242	-0.590000	-0.280000	0.730000	0.014000	-0.048000	0.004000	29941	29972	30073	25007	24976	25002
52	0.874999	0.000074	-0.440000	-0.090000	0.710000	0.014000	-0.048000	0.004000	29956	29991	30071	25007	24976	25002
53	0.907760	0.032761	-0.440000	-0.090000	0.710000	0.006000	-0.030000	-0.002000	29956	29991	30071	25003	24985	24999
54	0.907819	0.000060	-0.360000	-0.150000	0.720000	0.006000	-0.030000	-0.002000	29964	29985	30072	25003	24985	24999
55	0.939467	0.031648	-0.360000	-0.150000	0.720000	0.018000	-0.010000	0.000000	29964	29985	30072	25009	24995	25000
56	0.939585	0.000118	0.060000	0.010000	0.700000	0.018000	-0.010000	0.000000	30006	30001	30070	25009	24995	25000
57	0.973669	0.034083	0.060000	0.010000	0.700000	-0.006000	0.016000	-0.006000	30006	30001	30070	24997	25008	24997
58	0.973735	0.000067	-0.100000	-0.180000	0.720000	-0.006000	0.016000	-0.006000	29990	29982	30072	24997	25008	24997
59	1.006198	0.032462	-0.100000	-0.180000	0.720000	0.000000	-0.004000	0.000000	29990	29982	30072	25000	24998	25000
60	1.006360	0.000163	0.210000	-0.010000	0.190000	0.000000	-0.004000	0.000000	30021	29999	30019	25000	24998	25000
61	1.045514	0.039154	0.210000	-0.010000	0.190000	-0.024000	0.008000	0.014000	30021	29999	30019	24988	25004	25007
62	1.045603	0.000089	0.070000	-0.030000	0.200000	-0.024000	0.008000	0.014000	30007	29997	30020	24988	25004	25007
63	1.083492	0.037889	0.070000	-0.030000	0.200000	-0.018000	-0.004000	0.014000	30007	29997	30020	24991	24998	25007
64	1.083586	0.000094	0.070000	-0.030000	0.200000	-0.018000	-0.004000	0.014000	30007	29997	30020	24991	24998	25007
65	1.119886	0.036299	0.070000	-0.030000	0.200000	-0.018000	-0.004000	0.014000	30007	29997	30020	24991	24998	25007
66	1.119978	0.000093	-0.060000	0.050000	-0.310000	-0.018000	-0.004000	0.014000	29994	30005	29969	24991	24998	25007
67	1.163435	0.043456	-0.060000	0.050000	-0.310000	-0.016000	-0.008000	0.012000	29994	30005	29969	24992	24996	25006
68	1.163613	0.000179	-0.630000	-0.310000	-0.290000	-0.016000	-0.008000	0.012000	29937	29969	29971	24992	24996	25006
69	1.197206	0.033592	-0.630000	-0.310000	-0.290000	0.034000	-0.038000	0.024000	29937	29969	29971	25017	24981	25012
70	1.197288	0.000082	-0.700000	-0.530000	-0.270000	0.034000	-0.038000	0.024000	29930	29947	29973	25017	24981	25012
71	1.230361	0.033073	-0.700000	-0.530000	-0.270000	0.052000	-0.050000	0.028000	29930	29947	29973	25026	24975	25014
72	1.230486	0.000125	-0.800000	-0.400000	-0.260000	0.052000	-0.050000	0.028000	29920	29960	29974	25026	24975	25014
73	1.264214	0.033727	-0.800000	-0.400000	-0.260000	0.048000	-0.054000	0.026000	29920	29960	29974	25024	24973	25013
74	1.264331	0.000117	-0.400000	-0.160000	0.260000	0.048000	-0.054000	0.026000	29960	29984	30026	25024	24973	25013
75	1.293894	0.029563	-0.400000	-0.160000	0.260000	0.004000	-0.030000	0.016000	29960	29984	30026	25002	24985	25008
