sample	t_s	dt_s	Fx	Fy	Fz	Tx	Ty	Tz	raw_Fx	raw_Fy	raw_Fz	raw_Tx	raw_Ty	raw_Tz
1	0.000000	0.000000	0.500000	0.450000	-0.560000	0.000000	0.000000	0.000000	30050	30045	29944	0	0	0
2	0.173726	0.173726	0.500000	0.450000	-0.560000	-0.036000	0.052000	-0.004000	30050	30045	29944	24982	25026	24998
3	0.173825	0.000099	0.380000	0.390000	-0.560000	-0.036000	0.052000	-0.004000	30038	30039	29944	24982	25026	24998
4	0.206558	0.032733	0.380000	0.390000	-0.560000	-0.028000	0.044000	-0.002000	30038	30039	29944	24986	25022	24999
5	0.206676	0.000118	0.150000	-0.220000	-0.550000	-0.028000	0.044000	-0.002000	30015	29978	29945	24986	25022	24999
6	0.237503	0.030827	0.150000	-0.220000	-0.550000	0.026000	0.034000	-0.008000	30015	29978	29945	25013	25017	24996
7	0.237571	0.000068	0.300000	-0.290000	-0.310000	0.026000	0.034000	-0.008000	30030	29971	29969	25013	25017	24996
8	0.269267	0.031696	0.300000	-0.290000	-0.310000	0.036000	0.046000	-0.006000	30030	29971	29969	25018	25023	24997
9	0.269366	0.000099	0.180000	-0.350000	-0.310000	0.036000	0.046000	-0.006000	30018	29965	29969	25018	25023	24997
10	0.300669	0.031303	0.180000	-0.350000	-0.310000	0.046000	0.040000	-0.004000	30018	29965	29969	25023	25020	24998
11	0.300766	0.000098	-0.190000	-0.700000	-0.280000	0.046000	0.040000	-0.004000	29981	29930	29972	25023	25020	24998
12	0.336398	0.035632	-0.190000	-0.700000	-0.280000	0.056000	-0.016000	0.004000	29981	29930	29972	25028	24992	25002
13	0.336477	0.000079	-0.080000	-0.590000	0.550000	0.056000	-0.016000	0.004000	29992	29941	30055	25028	24992	25002
14	0.369903	0.033426	-0.080000	-0.590000	0.550000	0.026000	-0.014000	0.008000	29992	29941	30055	25013	24993	25004
15	0.370045	0.000143	-0.440000	-0.770000	0.560000	0.026000	-0.014000	0.008000	29956	29923	30056	25013	24993	25004
16	0.402272	0.032226	-0.440000	-0.770000	0.560000	0.056000	-0.036000	0.016000	29956	29923	30056	25028	24982	25008
17	0.402343	0.000071	-0.300000	-0.540000	0.580000	0.056000	-0.036000	0.016000	29970	29946	30058	25028	24982	25008
18	0.432511	0.030168	-0.300000	-0.540000	0.580000	0.048000	-0.022000	0.020000	29970	29946	30058	25024	24989	25010
19	0.432602	0.000091	-0.270000	-0.620000	-0.250000	0.048000	-0.022000	0.020000	29973	29938	29975	25024	24989	25010
20	0.462182	0.029580	-0.270000	-0.620000	-0.250000	0.070000	-0.016000	0.018000	29973	29938	29975	25035	24992	25009
21	0.462314	0.000133	-0.150000	-0.560000	-0.250000	0.070000	-0.016000	0.018000	29985	29944	29975	25035	24992	25009
22	0.497929	0.035615	-0.150000	-0.560000	-0.250000	0.060000	-0.010000	0.016000	29985	29944	29975	25030	24995	25008
23	0.498079	0.000150	-0.270000	-0.550000	-0.240000	0.060000	-0.010000	0.016000	29973	29945	29976	25030	24995	25008
24	0.529803	0.031723	-0.270000	-0.550000	-0.240000	0.050000	-0.030000	0.022000	29973	29945	29976	25025	24985	25011
25	0.529996	0.000193	-0.220000	-0.560000	-0.510000	0.050000	-0.030000	0.022000	29978	29944	29949	25025	24985	25011
26	0.570015	0.040020	-0.220000	-0.560000	-0.510000	0.056000	-0.026000	0.022000	29978	29944	29949	25028	24987	25011
