sample	t_s	dt_s	Fx	Fy	Fz	Tx	Ty	Tz	raw_Fx	raw_Fy	raw_Fz	raw_Tx	raw_Ty	raw_Tz
129	2.442332	0.041649	-0.800000	-1.060000	3.930000	0.152000	0.118000	-0.100000	29920	29894	30393	25076	25059	24950
130	2.442406	0.000074	-0.670000	-1.280000	5.050000	0.152000	0.118000	-0.100000	29933	29872	30505	25076	25059	24950
131	2.478052	0.035646	-0.670000	-1.280000	5.050000	0.172000	0.136000	-0.102000	29933	29872	30505	25086	25068	24949
132	2.478125	0.000073	-0.670000	-1.280000	5.050000	0.172000	0.136000	-0.102000	29933	29872	30505	25086	25068	24949
133	2.511665	0.033540	-0.670000	-1.280000	5.050000	0.172000	0.136000	-0.102000	29933	29872	30505	25086	25068	24949
134	2.511766	0.000100	-0.680000	-1.310000	5.020000	0.172000	0.136000	-0.102000	29932	29869	30502	25086	25068	24949
135	2.545166	0.033401	-0.680000	-1.310000	5.020000	0.188000	0.142000	-0.102000	29932	29869	30502	25094	25071	24949
136	2.545254	0.000088	-0.700000	-1.210000	4.180000	0.188000	0.142000	-0.102000	29930	29879	30418	25094	25071	24949
137	2.581357	0.036102	-0.700000	-1.210000	4.180000	0.186000	0.138000	-0.102000	29930	29879	30418	25093	25069	24949
138	2.581441	0.000084	-0.700000	-1.210000	4.180000	0.186000	0.138000	-0.102000	29930	29879	30418	25093	25069	24949
139	2.612739	0.031298	-0.700000	-1.210000	4.180000	0.186000	0.138000	-0.102000	29930	29879	30418	25093	25069	24949
140	2.612809	0.000070	-0.930000	-1.070000	4.170000	0.186000	0.138000	-0.102000	29907	29893	30417	25093	25069	24949
141	2.645374	0.032565	-0.930000	-1.070000	4.170000	0.176000	0.124000	-0.110000	29907	29893	30417	25088	25062	24945
142	2.645507	0.000133	-0.950000	-1.010000	4.740000	0.176000	0.124000	-0.110000	29905	29899	30474	25088	25062	24945
143	2.677078	0.031571	-0.950000	-1.010000	4.740000	0.164000	0.120000	-0.108000	29905	29899	30474	25082	25060	24946
144	2.677158	0.000080	-0.950000	-1.010000	4.740000	0.164000	0.120000	-0.108000	29905	29899	30474	25082	25060	24946
145	2.752008	0.074850	-0.950000	-1.010000	4.740000	0.164000	0.120000	-0.108000	29905	29899	30474	25082	25060	24946
146	2.752074	0.000066	-1.270000	-1.420000	4.780000	0.164000	0.120000	-0.108000	29873	29858	30478	25082	25060	24946
147	2.784138	0.032064	-1.270000	-1.420000	4.780000	0.186000	0.082000	-0.114000	29873	29858	30478	25093	25041	24943
148	2.784258	0.000121	-1.360000	-1.380000	4.780000	0.186000	0.082000	-0.114000	29864	29862	30478	25093	25041	24943
149	2.815293	0.031035	-1.360000	-1.380000	4.780000	0.174000	0.074000	-0.112000	29864	29862	30478	25087	25037	24944
150	2.815388	0.000095	-1.420000	-1.340000	3.930000	0.174000	0.074000	-0.112000	29858	29866	30393	25087	25037	24944
151	2.846510	0.031122	-1.420000	-1.340000	3.930000	0.174000	0.070000	-0.112000	29858	29866	30393	25087	25035	24944
152	2.846629	0.000118	-0.430000	-0.990000	3.950000	0.174000	0.070000	-0.112000	29957	29901	30395	25087	25035	24944
153	2.875820	0.029191	-0.430000	-0.990000	3.950000	0.122000	0.124000	-0.094000	29957	29901	30395	25061	25062	24953
154	2.875899	0.000079	-0.330000	-1.030000	3.960000	0.122000	0.124000	-0.094000	29967	29897	30396	25061	25062	24953
155	2.905701	0.029802	-0.330000	-1.030000	3.960000	0.134000	0.132000	-0.096000	29967	29897	30396	25067	25066	24952
156	2.905778	0.000078	-0.250000	-1.290000	4.790000	0.134000	0.132000	-0.096000	29975	29871	30479	25067	25066	24952
157	2.940729	0.034951	-0.250000	-1.290000	4.790000	0.156000	0.148000	-0.098000	29975	29871	30479	25078	25074	24951
158	2.940852	0.000123	-1.110000	-1.350000	4.750000	0.156000	0.148000	-0.098000	29889	29865	30475	25078	25074	24951
159	3.013969	0.073117	-1.110000	-1.350000	4.750000	0.208000	0.126000	-0.100000	29889	29865	30475	25104	25063	24950
160	3.014033	0.000064	-1.110000	-1.350000	4.750000	0.208000	0.126000	-0.100000	29889	29865	30475	25104	25063	24950
161	3.045338	0.031304	-1.110000	-1.350000	4.750000	0.208000	0.126000	-0.100000	29889	29865	30475	25104	25063	24950
162	3.045554	0.000216	-1.240000	-1.290000	4.180000	0.208000	0.126000	-0.100000	29876	29871	30418	25104	25063	24950
163	3.076315	0.030761	-1.240000	-1.290000	4.180000	0.196000	0.114000	-0.098000	29876	29871	30418	25098	25057	24951
164	3.076397	0.000082	-0.510000	-1.090000	4.190000	0.196000	0.114000	-0.098000	29949	29891	30419	25098	25057	24951
165	3.104506	0.028109	-0.510000	-1.090000	4.190000	0.136000	0.140000	-0.118000	29949	29891	30419	25068	25070	24941
166	3.104570	0.000065	-0.510000	-1.090000	4.190000	0.136000	0.140000	-0.118000	29949	29891	30419	25068	25070	24941
167	3.131587	0.027017	-0.510000	-1.090000	4.190000	0.136000	0.140000	-0.118000	29949	29891	30419	25068	25070	24941
168	3.131692	0.000105	-0.440000	-1.120000	4.470000	0.136000	0.140000	-0.118000	29956	29888	30447	25068	25070	24941
169	3.159777	0.028085	-0.440000	-1.120000	4.470000	0.142000	0.146000	-0.118000	29956	29888	30447	25071	25073	24941
170	3.159852	0.000075	-0.640000	-1.110000	4.440000	0.142000	0.146000	-0.118000	29936	29889	30444	25071	25073	24941
171	3.189662	0.029809	-0.640000	-1.110000	4.440000	0.152000	0.142000	-0.126000	29936	29889	30444	25076	25071	24937
172	3.189751	0.000089	-0.640000	-1.110000	4.440000	0.152000	0.142000	-0.126000	29936	29889	30444	25076	25071	24937
173	3.227052	0.037301	-0.640000	-1.110000	4.440000	0.152000	0.142000	-0.126000	29936	29889	30444	25076	25071	24937
174	3.227175	0.000124	-0.670000	-1.020000	4.170000	0.152000	0.142000	-0.126000	29933	29898	30417	25076	25071	24937
175	3.257742	0.030567	-0.670000	-1.020000	4.170000	0.146000	0.136000	-0.126000	29933	29898	30417	25073	25068	24937
176	3.257804	0.000062	-0.940000	-1.540000	4.210000	0.146000	0.136000	-0.126000	29906	29846	30421	25073	25068	24937
177	3.285086	0.027282	-0.940000	-1.540000	4.210000	0.186000	0.100000	-0.122000	29906	29846	30421	25093	25050	24939
178	3.285149	0.000063	-0.940000	-1.540000	4.210000	0.186000	0.100000	-0.122000	29906	29846	30421	25093	25050	24939
179	3.316285	0.031136	-0.940000	-1.540000	4.210000	0.186000	0.100000	-0.122000	29906	29846	30421	25093	25050	24939
180	3.316350	0.000065	-0.780000	-1.340000	5.080000	0.186000	0.100000	-0.122000	29922	29866	30508	25093	25050	24939
181	3.341441	0.025092	-0.780000	-1.340000	5.080000	0.178000	0.102000	-0.122000	29922	29866	30508	25089	25051	24939
182	3.341515	0.000073	-0.740000	-0.960000	5.050000	0.178000	0.102000	-0.122000	29926	29904	30505	25089	25051	24939
183	3.373904	0.032389	-0.740000	-0.960000	5.050000	0.158000	0.130000	-0.112000	29926	29904	30505	25079	25065	24944
184	3.374049	0.000144	-0.670000	-0.990000	5.040000	0.158000	0.130000	-0.112000	29933	29901	30504	25079	25065	24944
185	3.399067	0.025018	-0.670000	-0.990000	5.040000	0.162000	0.136000	-0.110000	29933	29901	30504	25081	25068	24945
186	3.399138	0.000071	-0.850000	-1.100000	3.890000	0.162000	0.136000	-0.110000	29915	29890	30389	25081	25068	24945
187	3.426101	0.026963	-0.850000	-1.100000	3.890000	0.164000	0.128000	-0.110000	29915	29890	30389	25082	25064	24945
188	3.426164	0.000064	-0.410000	-1.420000	3.930000	0.164000	0.128000	-0.110000	29959	29858	30393	25082	25064	24945
189	3.453530	0.027366	-0.410000	-1.420000	3.930000	0.166000	0.134000	-0.100000	29959	29858	30393	25083	25067	24950
190	3.453595	0.000064	-0.510000	-1.070000	3.960000	0.166000	0.134000	-0.100000	29949	29893	30396	25083	25067	24950
191	3.484023	0.030428	-0.510000	-1.070000	3.960000	0.138000	0.122000	-0.102000	29949	29893	30396	25069	25061	24949
192	3.484123	0.000100	-0.500000	-1.010000	4.240000	0.138000	0.122000	-0.102000	29950	29899	30424	25069	25061	24949
193	3.513104	0.028982	-0.500000	-1.010000	4.240000	0.132000	0.120000	-0.100000	29950	29899	30424	25066	25060	24950
194	3.513183	0.000079	-0.730000	-0.750000	4.210000	0.132000	0.120000	-0.100000	29927	29925	30421	25066	25060	24950
195	3.541880	0.028697	-0.730000	-0.750000	4.210000	0.124000	0.122000	-0.102000	29927	29925	30421	25062	25061	24949
196	3.541959	0.000079	-0.870000	-1.040000	4.200000	0.124000	0.122000	-0.102000	29913	29896	30420	25062	25061	24949
197	3.570324	0.028366	-0.870000	-1.040000	4.200000	0.160000	0.122000	-0.106000	29913	29896	30420	25080	25061	24947
198	3.570396	0.000071	-0.790000	-1.190000	3.630000	0.160000	0.122000	-0.106000	29921	29881	30363	25080	25061	24947
199	3.600795	0.030399	-0.790000	-1.190000	3.630000	0.184000	0.134000	-0.110000	29921	29881	30363	25092	25067	24945
200	3.600876	0.000081	-0.700000	-0.850000	3.610000	0.184000	0.134000	-0.110000	29930	29915	30361	25092	25067	24945
201	3.636651	0.035775	-0.700000	-0.850000	3.610000	0.156000	0.150000	-0.116000	29930	29915	30361	25078	25075	24942
202	3.636721	0.000070	-0.810000	-0.800000	3.610000	0.156000	0.150000	-0.116000	29919	29920	30361	25078	25075	24942
203	3.666695	0.029974	-0.810000	-0.800000	3.610000	0.136000	0.128000	-0.126000	29919	29920	30361	25068	25064	24937
204	3.666760	0.000065	-0.950000	-0.770000	4.440000	0.136000	0.128000	-0.126000	29905	29923	30444	25068	25064	24937
205	3.693761	0.027001	-0.950000	-0.770000	4.440000	0.114000	0.118000	-0.122000	29905	29923	30444	25057	25059	24939
206	3.693916	0.000155	-1.160000	-1.570000	4.510000	0.114000	0.118000	-0.122000	29884	29843	30451	25057	25059	24939
207	3.723063	0.029147	-1.160000	-1.570000	4.510000	0.180000	0.080000	-0.110000	29884	29843	30451	25090	25040	24945
208	3.723140	0.000078	-0.660000	-1.570000	4.470000	0.180000	0.080000	-0.110000	29934	29843	30447	25090	25040	24945
209	3.750596	0.027456	-0.660000	-1.570000	4.470000	0.182000	0.122000	-0.100000	29934	29843	30447	25091	25061	24950
210	3.750666	0.000070	-0.510000	-1.620000	4.480000	0.182000	0.122000	-0.100000	29949	29838	30448	25091	25061	24950
211	3.776776	0.026110	-0.510000	-1.620000	4.480000	0.198000	0.134000	-0.102000	29949	29838	30448	25099	25067	24949
212	3.776841	0.000065	-0.420000	-1.280000	4.460000	0.198000	0.134000	-0.102000	29958	29872	30446	25099	25067	24949
213	3.804509	0.027668	-0.420000	-1.280000	4.460000	0.170000	0.150000	-0.108000	29958	29872	30446	25085	25075	24946
214	3.804585	0.000076	-0.910000	-1.520000	4.460000	0.170000	0.150000	-0.108000	29909	29848	30446	25085	25075	24946
215	3.835858	0.031274	-0.910000	-1.520000	4.460000	0.196000	0.110000	-0.114000	29909	29848	30446	25098	25055	24943
216	3.835958	0.000100	-1.120000	-1.440000	4.170000	0.196000	0.110000	-0.114000	29888	29856	30417	25098	25055	24943
217	3.869015	0.033057	-1.120000	-1.440000	4.170000	0.174000	0.094000	-0.110000	29888	29856	30417	25087	25047	24945
218	3.869096	0.000080	-1.060000	-1.210000	4.150000	0.174000	0.094000	-0.110000	29894	29879	30415	25087	25047	24945
219	3.901313	0.032217	-1.060000	-1.210000	4.150000	0.156000	0.104000	-0.114000	29894	29879	30415	25078	25052	24943
