sample	t_s	dt_s	Fx	Fy	Fz	Tx	Ty	Tz	raw_Fx	raw_Fy	raw_Fz	raw_Tx	raw_Ty	raw_Tz
1	0.000000	0.000000	-0.150000	-0.450000	0.310000	0.000000	0.000000	0.000000	29985	29955	30031	0	0	0
2	0.168034	0.168034	-0.150000	-0.450000	0.310000	0.040000	-0.024000	0.022000	29985	29955	30031	25020	24988	25011
3	0.168130	0.000096	-0.220000	-0.460000	0.310000	0.040000	-0.024000	0.022000	29978	29954	30031	25020	24988	25011
4	0.202876	0.034746	-0.220000	-0.460000	0.310000	0.044000	-0.028000	0.020000	29978	29954	30031	25022	24986	25010
5	0.202977	0.000102	-0.380000	-0.500000	0.030000	0.044000	-0.028000	0.020000	29962	29950	30003	25022	24986	25010
6	0.233393	0.030416	-0.380000	-0.500000	0.030000	0.046000	-0.038000	0.026000	29962	29950	30003	25023	24981	25013
7	0.233495	0.000102	-0.310000	-0.500000	0.040000	0.046000	-0.038000	0.026000	29969	29950	30004	25023	24981	25013
8	0.267627	0.034132	-0.310000	-0.500000	0.040000	0.052000	-0.020000	0.026000	29969	29950	30004	25026	24990	25013
9	0.267709	0.000082	-0.300000	0.100000	-0.030000	0.052000	-0.020000	0.026000	29970	30010	29997	25026	24990	25013
10	0.296054	0.028346	-0.300000	0.100000	-0.030000	0.010000	0.002000	0.010000	29970	30010	29997	25005	25001	25005
11	0.296129	0.000075	0.070000	0.300000	-0.010000	0.010000	0.002000	0.010000	30007	30030	29999	25005	25001	25005
12	0.326767	0.030638	0.070000	0.300000	-0.010000	-0.012000	0.024000	-0.002000	30007	30030	29999	24994	25012	24999
13	0.326865	0.000098	0.070000	0.300000	-0.010000	-0.012000	0.024000	-0.002000	30007	30030	29999	24994	25012	24999
14	0.366346	0.039482	0.070000	0.300000	-0.010000	-0.012000	0.024000	-0.002000	30007	30030	29999	24994	25012	24999
15	0.366452	0.000106	0.030000	-0.020000	0.030000	-0.012000	0.024000	-0.002000	30003	29998	30003	24994	25012	24999
16	0.397600	0.031148	0.030000	-0.020000	0.030000	0.010000	0.010000	0.006000	30003	29998	30003	25005	25005	25003
17	0.397665	0.000064	-0.300000	-0.100000	-0.250000	0.010000	0.010000	0.006000	29970	29990	29975	25005	25005	25003
18	0.430750	0.033085	-0.300000	-0.100000	-0.250000	0.018000	-0.010000	0.014000	29970	29990	29975	25009	24995	25007
19	0.430857	0.000107	-0.370000	-0.110000	-0.260000	0.018000	-0.010000	0.014000	29963	29989	29974	25009	24995	25007
20	0.466243	0.035386	-0.370000	-0.110000	-0.260000	0.012000	-0.026000	0.012000	29963	29989	29974	25006	24987	25006
21	0.466312	0.000069	-0.500000	-0.540000	-0.210000	0.012000	-0.026000	0.012000	29950	29946	29979	25006	24987	25006
22	0.502272	0.035960	-0.500000	-0.540000	-0.210000	0.048000	-0.048000	0.020000	29950	29946	29979	25024	24976	25010
23	0.502365	0.000093	-0.130000	-0.580000	-0.210000	0.048000	-0.048000	0.020000	29987	29942	29979	25024	24976	25010
24	0.537486	0.035121	-0.130000	-0.580000	-0.210000	0.066000	-0.022000	0.014000	29987	29942	29979	25033	24989	25007
25	0.537718	0.000232	-0.090000	-0.770000	-0.220000	0.066000	-0.022000	0.014000	29991	29923	29978	25033	24989	25007
26	0.571155	0.033437	-0.090000	-0.770000	-0.220000	0.082000	-0.012000	0.014000	29991	29923	29978	25041	24994	25007
27	0.571246	0.000091	0.110000	-0.120000	-0.290000	0.082000	-0.012000	0.014000	30011	29988	29971	25041	24994	25007
28	0.607005	0.035759	0.110000	-0.120000	-0.290000	0.030000	0.022000	0.004000	30011	29988	29971	25015	25011	25002
29	0.607082	0.000076	-0.150000	-0.130000	-0.290000	0.030000	0.022000	0.004000	29985	29987	29971	25015	25011	25002
30	0.641813	0.034731	-0.150000	-0.130000	-0.290000	0.022000	0.004000	0.008000	29985	29987	29971	25011	25002	25004
31	0.641934	0.000122	-0.140000	-0.180000	-0.040000	0.022000	0.004000	0.008000	29986	29982	29996	25011	25002	25004
32	0.674357	0.032423	-0.140000	-0.180000	-0.040000	0.026000	0.006000	0.006000	29986	29982	29996	25013	25003	25003
33	0.674470	0.000113	-0.140000	-0.360000	0.030000	0.026000	0.006000	0.006000	29986	29964	30003	25013	25003	25003
34	0.718599	0.044130	-0.140000	-0.360000	0.030000	0.046000	0.000000	0.020000	29986	29964	30003	25023	25000	25010
35	0.718717	0.000118	-0.020000	-0.400000	0.030000	0.046000	0.000000	0.020000	29998	29960	30003	25023	25000	25010
36	0.753911	0.035194	-0.020000	-0.400000	0.030000	0.056000	0.010000	0.020000	29998	29960	30003	25028	25005	25010
37	0.754062	0.000152	-0.010000	-0.370000	0.030000	0.056000	0.010000	0.020000	29999	29963	30003	25028	25005	25010
38	0.796193	0.042131	-0.010000	-0.370000	0.030000	0.052000	0.010000	0.022000	29999	29963	30003	25026	25005	25011
39	0.796338	0.000145	0.000000	-0.340000	0.010000	0.052000	0.010000	0.022000	30000	29966	30001	25026	25005	25011
40	0.836285	0.039946	0.000000	-0.340000	0.010000	0.048000	0.010000	0.020000	30000	29966	30001	25024	25005	25010
41	0.836403	0.000118	-0.440000	-0.370000	0.050000	0.048000	0.010000	0.020000	29956	29963	30005	25024	25005	25010
42	0.871228	0.034825	-0.440000	-0.370000	0.050000	0.052000	-0.020000	0.020000	29956	29963	30005	25026	24990	25010
43	0.871341	0.000113	-0.510000	-0.230000	-0.470000	0.052000	-0.020000	0.020000	29949	29977	29953	25026	24990	25010
44	0.910792	0.039452	-0.510000	-0.230000	-0.470000	0.040000	-0.030000	0.020000	29949	29977	29953	25020	24985	25010
45	0.910923	0.000130	-0.550000	-0.370000	-0.440000	0.040000	-0.030000	0.020000	29945	29963	29956	25020	24985	25010
46	0.953106	0.042184	-0.550000	-0.370000	-0.440000	0.054000	-0.036000	0.026000	29945	29963	29956	25027	24982	25013
47	0.953185	0.000078	-0.150000	-0.220000	-0.480000	0.054000	-0.036000	0.026000	29985	29978	29952	25027	24982	25013
48	0.983712	0.030527	-0.150000	-0.220000	-0.480000	0.024000	-0.012000	0.024000	29985	29978	29952	25012	24994	25012
49	0.983810	0.000098	-0.060000	-0.260000	0.310000	0.024000	-0.012000	0.024000	29994	29974	30031	25012	24994	25012
50	1.017376	0.033566	-0.060000	-0.260000	0.310000	0.026000	-0.004000	0.026000	29994	29974	30031	25013	24998	25013
51	1.017551	0.000174	-0.010000	-0.430000	0.260000	0.026000	-0.004000	0.026000	29999	29957	30026	25013	24998	25013
52	1.052246	0.034695	-0.010000	-0.430000	0.260000	0.026000	-0.010000	0.022000	29999	29957	30026	25013	24995	25011
53	1.052347	0.000101	0.140000	-0.480000	0.270000	0.026000	-0.010000	0.022000	30014	29952	30027	25013	24995	25011
54	1.092704	0.040357	0.140000	-0.480000	0.270000	0.042000	0.000000	0.018000	30014	29952	30027	25021	25000	25009
55	1.092825	0.000122	0.170000	-0.650000	0.540000	0.042000	0.000000	0.018000	30017	29935	30054	25021	25000	25009
56	1.133245	0.040420	0.170000	-0.650000	0.540000	0.058000	0.010000	0.016000	30017	29935	30054	25029	25005	25008
57	1.133423	0.000177	0.160000	-0.140000	0.530000	0.058000	0.010000	0.016000	30016	29986	30053	25029	25005	25008
58	1.173079	0.039656	0.160000	-0.140000	0.530000	0.030000	0.032000	0.010000	30016	29986	30053	25015	25016	25005
59	1.173222	0.000144	0.140000	-0.130000	0.540000	0.030000	0.032000	0.010000	30014	29987	30054	25015	25016	25005
60	1.213531	0.040309	0.140000	-0.130000	0.540000	0.030000	0.030000	0.008000	30014	29987	30054	25015	25015	25004
61	1.213604	0.000073	0.100000	-0.160000	-0.260000	0.030000	0.030000	0.008000	30010	29984	29974	25015	25015	25004
62	1.252267	0.038663	0.100000	-0.160000	-0.260000	0.036000	0.030000	0.008000	30010	29984	29974	25018	25015	25004
63	1.252348	0.000080	0.100000	-0.170000	-0.190000	0.036000	0.030000	0.008000	30010	29983	29981	25018	25015	25004
64	1.290995	0.038647	0.100000	-0.170000	-0.190000	0.046000	0.032000	0.018000	30010	29983	29981	25023	25016	25009
65	1.291126	0.000131	0.320000	-0.160000	-0.210000	0.046000	0.032000	0.018000	30032	29984	29979	25023	25016	25009
66	1.331432	0.040306	0.320000	-0.160000	-0.210000	0.036000	0.042000	0.034000	30032	29984	29979	25018	25021	25017
67	1.331557	0.000124	0.290000	0.210000	0.610000	0.036000	0.042000	0.034000	30029	30021	30061	25018	25021	25017
68	1.370913	0.039357	0.290000	0.210000	0.610000	0.000000	0.024000	0.038000	30029	30021	30061	25000	25012	25019
69	1.371023	0.000110	0.290000	0.220000	0.540000	0.000000	0.024000	0.038000	30029	30022	30054	25000	25012	25019
70	1.408950	0.037927	0.290000	0.220000	0.540000	-0.010000	0.022000	0.026000	30029	30022	30054	24995	25011	25013
71	1.409020	0.000070	-0.020000	0.200000	0.540000	-0.010000	0.022000	0.026000	29998	30020	30054	24995	25011	25013
72	1.440176	0.031156	-0.020000	0.200000	0.540000	-0.004000	0.006000	0.012000	29998	30020	30054	24998	25003	25006
73	1.440287	0.000111	-0.070000	0.340000	0.280000	-0.004000	0.006000	0.012000	29993	30034	30028	24998	25003	25006
74	1.472542	0.032255	-0.070000	0.340000	0.280000	-0.012000	-0.004000	0.012000	29993	30034	30028	24994	24998	25006
75	1.472654	0.000112	-0.170000	-0.030000	0.330000	-0.012000	-0.004000	0.012000	29983	29997	30033	24994	24998	25006
76	1.510163	0.037509	-0.170000	-0.030000	0.330000	0.018000	-0.022000	0.020000	29983	29997	30033	25009	24989	25010
77	1.510231	0.000068	-0.310000	-0.100000	0.350000	0.018000	-0.022000	0.020000	29969	29990	30035	25009	24989	25010
78	1.542351	0.032119	-0.310000	-0.100000	0.350000	0.030000	-0.030000	0.026000	29969	29990	30035	25015	24985	25013
79	1.542452	0.000101	-0.250000	-0.410000	0.610000	0.030000	-0.030000	0.026000	29975	29959	30061	25015	24985	25013
80	1.574936	0.032484	-0.250000	-0.410000	0.610000	0.058000	-0.014000	0.024000	29975	29959	30061	25029	24993	25012
81	1.575079	0.000143	-0.310000	-0.600000	0.620000	0.058000	-0.014000	0.024000	29969	29940	30062	25029	24993	25012
82	1.612359	0.037280	-0.310000	-0.600000	0.620000	0.070000	-0.024000	0.024000	29969	29940	30062	25035	24988	25012
83	1.612459	0.000101	0.060000	-0.460000	0.590000	0.070000	-0.024000	0.024000	30006	29954	30059	25035	24988	25012
84	1.641202	0.028742	0.060000	-0.460000	0.590000	0.050000	-0.002000	0.016000	30006	29954	30059	25025	24999	25008
85	1.641264	0.000062	0.120000	-0.660000	0.860000	0.050000	-0.002000	0.016000	30012	29934	30086	25025	24999	25008
86	1.669724	0.028460	0.120000	-0.660000	0.860000	0.068000	0.012000	0.014000	30012	29934	30086	25034	25006	25007
87	1.669823	0.000099	0.150000	-0.540000	0.780000	0.068000	0.012000	0.014000	30015	29946	30078	25034	25006	25007
88	1.702643	0.032820	0.150000	-0.540000	0.780000	0.048000	0.016000	0.002000	30015	29946	30078	25024	25008	25001
89	1.702824	0.000180	0.530000	-0.450000	0.770000	0.048000	0.016000	0.002000	30053	29955	30077	25024	25008	25001
90	1.745945	0.043121	0.530000	-0.450000	0.770000	0.026000	0.034000	0.014000	30053	29955	30077	25013	25017	25007
91	1.746029	0.000084	0.460000	-0.390000	0.770000	0.026000	0.034000	0.014000	30046	29961	30077	25013	25017	25007
92	1.779824	0.033795	0.460000	-0.390000	0.770000	0.016000	0.026000	0.014000	30046	29961	30077	25008	25013	25007
93	1.779921	0.000098	0.470000	-0.400000	0.840000	0.016000	0.026000	0.014000	30047	29960	30084	25008	25013	25007
94	1.809392	0.029471	0.470000	-0.400000	0.840000	0.028000	0.030000	0.026000	30047	29960	30084	25014	25015	25013
95	1.809491	0.000099	0.020000	-0.540000	0.850000	0.028000	0.030000	0.026000	30002	29946	30085	25014	25015	25013
96	1.844152	0.034661	0.020000	-0.540000	0.850000	0.056000	0.006000	0.018000	30002	29946	30085	25028	25003	25009
97	1.844262	0.000110	0.050000	-0.610000	0.570000	0.056000	0.006000	0.018000	30005	29939	30057	25028	25003	25009
98	1.873101	0.028839	0.050000	-0.610000	0.570000	0.062000	0.012000	0.020000	30005	29939	30057	25031	25006	25010
99	1.873162	0.000061	0.160000	-0.060000	0.550000	0.062000	0.012000	0.020000	30016	29994	30055	25031	25006	25010
100	1.901893	0.028731	0.160000	-0.060000	0.550000	0.018000	0.026000	0.018000	30016	29994	30055	25009	25013	25009
101	1.901984	0.000090	-0.090000	-0.140000	0.570000	0.018000	0.026000	0.018000	29991	29986	30057	25009	25013	25009
102	1.930925	0.028941	-0.090000	-0.140000	0.570000	0.028000	0.010000	0.022000	29991	29986	30057	25014	25005	25011
103	1.931084	0.000159	-0.020000	-0.110000	-0.220000	0.028000	0.010000	0.022000	29998	29989	29978	25014	25005	25011
104	1.960028	0.028944	-0.020000	-0.110000	-0.220000	0.040000	0.012000	0.018000	29998	29989	29978	25020	25006	25009
105	1.960119	0.000092	0.000000	0.180000	-0.250000	0.040000	0.012000	0.018000	30000	30018	29975	25020	25006	25009
106	1.989200	0.029080	0.000000	0.180000	-0.250000	0.012000	0.012000	0.016000	30000	30018	29975	25006	25006	25008
107	1.989252	0.000052	0.250000	0.260000	-0.260000	0.012000	0.012000	0.016000	30025	30026	29974	25006	25006	25008
108	2.016617	0.027365	0.250000	0.260000	-0.260000	0.002000	0.028000	0.010000	30025	30026	29974	25001	25014	25005
109	2.016683	0.000065	0.060000	0.330000	-0.280000	0.002000	0.028000	0.010000	30006	30033	29972	25001	25014	25005
110	2.043671	0.026989	0.060000	0.330000	-0.280000	-0.018000	0.014000	0.014000	30006	30033	29972	24991	25007	25007
111	2.043737	0.000066	-0.100000	-0.530000	0.320000	-0.018000	0.014000	0.014000	29990	29947	30032	24991	25007	25007
