sample	t_s	dt_s	Fx	Fy	Fz	Tx	Ty	Tz	raw_Fx	raw_Fy	raw_Fz	raw_Tx	raw_Ty	raw_Tz
1	0.000000	0.000000	1.020000	0.140000	-1.390000	0.000000	0.000000	0.000000	30102	30014	29861	0	0	0
2	0.154736	0.154736	1.020000	0.140000	-1.390000	-0.078000	0.138000	-0.004000	30102	30014	29861	24961	25069	24998
3	0.154817	0.000082	0.660000	-0.790000	-1.360000	-0.078000	0.138000	-0.004000	30066	29921	29864	24961	25069	24998
4	0.184453	0.029635	0.660000	-0.790000	-1.360000	-0.004000	0.108000	0.008000	30066	29921	29864	24998	25054	25004
5	0.184595	0.000142	0.900000	-0.870000	-1.340000	-0.004000	0.108000	0.008000	30090	29913	29866	24998	25054	25004
6	0.233177	0.048582	0.900000	-0.870000	-1.340000	0.024000	0.126000	0.002000	30090	29913	29866	25012	25063	25001
7	0.233250	0.000072	0.910000	-0.820000	-2.160000	0.024000	0.126000	0.002000	30091	29918	29784	25012	25063	25001
8	0.265254	0.032005	0.910000	-0.820000	-2.160000	0.020000	0.124000	0.004000	30091	29918	29784	25010	25062	25002
9	0.265401	0.000147	1.190000	-0.690000	-2.190000	0.020000	0.124000	0.004000	30119	29931	29781	25010	25062	25002
10	0.307303	0.041901	1.190000	-0.690000	-2.190000	-0.002000	0.136000	-0.004000	30119	29931	29781	24999	25068	24998
11	0.307409	0.000106	1.160000	-0.710000	-2.190000	-0.002000	0.136000	-0.004000	30116	29929	29781	24999	25068	24998
12	0.338465	0.031056	1.160000	-0.710000	-2.190000	-0.004000	0.138000	-0.002000	30116	29929	29781	24998	25069	24999
13	0.338541	0.000076	1.240000	-0.710000	-1.920000	-0.004000	0.138000	-0.002000	30124	29929	29808	24998	25069	24999
14	0.367636	0.029095	1.240000	-0.710000	-1.920000	-0.008000	0.142000	0.000000	30124	29929	29808	24996	25071	25000
15	0.367702	0.000067	1.320000	-0.190000	-1.960000	-0.008000	0.142000	0.000000	30132	29981	29804	24996	25071	25000
16	0.395804	0.028101	1.320000	-0.190000	-1.960000	-0.048000	0.152000	-0.006000	30132	29981	29804	24976	25076	24997
17	0.395901	0.000097	1.100000	-0.080000	-1.970000	-0.048000	0.152000	-0.006000	30110	29992	29803	24976	25076	24997
18	0.427750	0.031849	1.100000	-0.080000	-1.970000	-0.070000	0.132000	-0.004000	30110	29992	29803	24965	25066	24998
19	0.427918	0.000169	1.350000	-0.020000	-1.980000	-0.070000	0.132000	-0.004000	30135	29998	29802	24965	25066	24998
20	0.458379	0.030461	1.350000	-0.020000	-1.980000	-0.084000	0.146000	0.004000	30135	29998	29802	24958	25073	25002
21	0.458440	0.000061	1.410000	-0.080000	-1.940000	-0.084000	0.146000	0.004000	30141	29992	29806	24958	25073	25002
22	0.489072	0.030632	1.410000	-0.080000	-1.940000	-0.070000	0.160000	0.014000	30141	29992	29806	24965	25080	25007
23	0.489163	0.000091	1.580000	-0.180000	-1.930000	-0.070000	0.160000	0.014000	30158	29982	29807	24965	25080	25007
24	0.531580	0.042417	1.580000	-0.180000	-1.930000	-0.052000	0.176000	0.012000	30158	29982	29807	24974	25088	25006
25	0.531673	0.000093	1.270000	-0.240000	-1.920000	-0.052000	0.176000	0.012000	30127	29976	29808	24974	25088	25006
26	0.566705	0.035032	1.270000	-0.240000	-1.920000	-0.036000	0.160000	0.000000	30127	29976	29808	24982	25080	25000
27	0.566965	0.000260	1.050000	-0.840000	-1.930000	-0.036000	0.160000	0.000000	30105	29916	29807	24982	25080	25000
28	0.599704	0.032739	1.050000	-0.840000	-1.930000	0.010000	0.140000	0.002000	30105	29916	29807	25005	25070	25001
29	0.599839	0.000135	1.130000	-0.830000	-1.920000	0.010000	0.140000	0.002000	30113	29917	29808	25005	25070	25001
30	0.636181	0.036342	1.130000	-0.830000	-1.920000	0.016000	0.144000	-0.002000	30113	29917	29808	25008	25072	24999
31	0.636270	0.000089	1.210000	-0.830000	-1.650000	0.016000	0.144000	-0.002000	30121	29917	29835	25008	25072	24999
32	0.672224	0.035954	1.210000	-0.830000	-1.650000	0.014000	0.148000	0.000000	30121	29917	29835	25007	25074	25000
33	0.672350	0.000126	1.400000	-0.170000	-1.680000	0.014000	0.148000	0.000000	30140	29983	29832	25007	25074	25000
34	0.704245	0.031894	1.400000	-0.170000	-1.680000	-0.044000	0.162000	-0.008000	30140	29983	29832	24978	25081	24996
35	0.704299	0.000054	1.050000	-0.030000	-1.660000	-0.044000	0.162000	-0.008000	30105	29997	29834	24978	25081	24996
36	0.735095	0.030796	1.050000	-0.030000	-1.660000	-0.072000	0.134000	-0.008000	30105	29997	29834	24964	25067	24996
37	0.735189	0.000095	1.070000	-0.040000	-1.380000	-0.072000	0.134000	-0.008000	30107	29996	29862	24964	25067	24996
38	0.769559	0.034369	1.070000	-0.040000	-1.380000	-0.072000	0.136000	-0.008000	30107	29996	29862	24964	25068	24996
39	0.769633	0.000074	0.520000	-0.650000	-1.390000	-0.072000	0.136000	-0.008000	30052	29935	29861	24964	25068	24996
40	0.804240	0.034608	0.520000	-0.650000	-1.390000	-0.016000	0.096000	-0.002000	30052	29935	29861	24992	25048	24999
41	0.804313	0.000073	0.600000	-0.660000	-1.420000	-0.016000	0.096000	-0.002000	30060	29934	29858	24992	25048	24999
42	0.832269	0.027956	0.600000	-0.660000	-1.420000	-0.016000	0.100000	0.002000	30060	29934	29858	24992	25050	25001
43	0.832353	0.000084	0.550000	-0.620000	-2.240000	-0.016000	0.100000	0.002000	30055	29938	29776	24992	25050	25001
