sample	t_s	dt_s	Fx	Fy	Fz	Tx	Ty	Tz	raw_Fx	raw_Fy	raw_Fz	raw_Tx	raw_Ty	raw_Tz
1	0.000000	0.000000	-1.030000	0.150000	0.610000	0.000000	0.000000	0.000000	29897	30015	30061	0	0	0
2	0.200019	0.200019	-1.030000	0.150000	0.610000	0.012000	-0.006000	-0.030000	29897	30015	30061	25006	24997	24985
3	0.200146	0.000127	-0.860000	0.080000	0.510000	0.012000	-0.006000	-0.030000	29914	30008	30051	25006	24997	24985
4	0.231397	0.031251	-0.860000	0.080000	0.510000	0.010000	-0.014000	-0.020000	29914	30008	30051	25005	24993	24990
5	0.231513	0.000116	-0.870000	-0.030000	0.550000	0.010000	-0.014000	-0.020000	29913	29997	30055	25005	24993	24990
6	0.261799	0.030286	-0.870000	-0.030000	0.550000	0.012000	-0.014000	-0.024000	29913	29997	30055	25006	24993	24988
7	0.261872	0.000073	-0.760000	-0.130000	0.600000	0.012000	-0.014000	-0.024000	29924	29987	30060	25006	24993	24988
8	0.296439	0.034567	-0.760000	-0.130000	0.600000	0.016000	-0.018000	-0.016000	29924	29987	30060	25008	24991	24992
9	0.296567	0.000128	-0.830000	-0.060000	0.550000	0.016000	-0.018000	-0.016000	29917	29994	30055	25008	24991	24992
10	0.324646	0.028079	-0.830000	-0.060000	0.550000	0.018000	-0.012000	-0.018000	29917	29994	30055	25009	24994	24991
11	0.324721	0.000075	-0.910000	0.030000	0.550000	0.018000	-0.012000	-0.018000	29909	30003	30055	25009	24994	24991
12	0.355673	0.030951	-0.910000	0.030000	0.550000	0.018000	-0.014000	-0.024000	29909	30003	30055	25009	24993	24988
13	0.355789	0.000116	-1.220000	-0.010000	0.550000	0.018000	-0.014000	-0.024000	29878	29999	30055	25009	24993	24988
14	0.393897	0.038108	-1.220000	-0.010000	0.550000	0.012000	-0.010000	-0.016000	29878	29999	30055	25006	24995	24992
15	0.393972	0.000075	-1.050000	0.110000	0.550000	0.012000	-0.010000	-0.016000	29895	30011	30055	25006	24995	24992
16	0.426578	0.032606	-1.050000	0.110000	0.550000	0.018000	-0.008000	-0.030000	29895	30011	30055	25009	24996	24985
