sample	t_s	dt_s	Fx	Fy	Fz	Tx	Ty	Tz	raw_Fx	raw_Fy	raw_Fz	raw_Tx	raw_Ty	raw_Tz
1	0.000000	0.000000	-0.140000	0.220000	-0.740000	0.000000	0.000000	0.000000	29986	30022	29926	0	0	0
2	0.170338	0.170338	-0.140000	0.220000	-0.740000	0.002000	-0.012000	-0.008000	29986	30022	29926	25001	24994	24996
3	0.170472	0.000134	-0.180000	0.160000	-0.590000	0.002000	-0.012000	-0.008000	29982	30016	29941	25001	24994	24996
4	0.201483	0.031011	-0.180000	0.160000	-0.590000	0.002000	-0.012000	-0.006000	29982	30016	29941	25001	24994	24997
5	0.201559	0.000076	-0.410000	0.160000	-0.610000	0.002000	-0.012000	-0.006000	29959	30016	29939	25001	24994	24997
6	0.235751	0.034192	-0.410000	0.160000	-0.610000	-0.006000	-0.010000	-0.002000	29959	30016	29939	24997	24995	24999
7	0.235855	0.000104	-0.370000	0.010000	-0.650000	-0.006000	-0.010000	-0.002000	29963	30001	29935	24997	24995	24999
8	0.269093	0.033238	-0.370000	0.010000	-0.650000	-0.006000	-0.016000	-0.002000	29963	30001	29935	24997	24992	24999
9	0.269151	0.000058	-0.300000	0.180000	-0.700000	-0.006000	-0.016000	-0.002000	29970	30018	29930	24997	24992	24999
10	0.298938	0.029787	-0.300000	0.180000	-0.700000	0.004000	-0.016000	-0.010000	29970	30018	29930	25002	24992	24995
11	0.299012	0.000074	-0.380000	0.320000	-0.590000	0.004000	-0.016000	-0.010000	29962	30032	29941	25002	24992	24995
12	0.328227	0.029215	-0.380000	0.320000	-0.590000	0.002000	-0.012000	-0.012000	29962	30032	29941	25001	24994	24994
13	0.328310	0.000083	-0.390000	0.190000	-0.650000	0.002000	-0.012000	-0.012000	29961	30019	29935	25001	24994	24994
14	0.357903	0.029593	-0.390000	0.190000	-0.650000	-0.006000	-0.014000	-0.008000	29961	30019	29935	24997	24993	24996
15	0.357964	0.000060	-0.380000	0.280000	-0.700000	-0.006000	-0.014000	-0.008000	29962	30028	29930	24997	24993	24996
16	0.386021	0.028057	-0.380000	0.280000	-0.700000	-0.006000	-0.016000	-0.008000	29962	30028	29930	24997	24992	24996
17	0.386091	0.000070	-0.600000	0.160000	-0.690000	-0.006000	-0.016000	-0.008000	29940	30016	29931	24997	24992	24996
18	0.419516	0.033425	-0.600000	0.160000	-0.690000	-0.004000	-0.012000	0.002000	29940	30016	29931	24998	24994	25001
19	0.419598	0.000081	-0.400000	0.070000	-0.720000	-0.004000	-0.012000	0.002000	29960	30007	29928	24998	24994	25001
20	0.452566	0.032968	-0.400000	0.070000	-0.720000	-0.006000	-0.016000	0.002000	29960	30007	29928	24997	24992	25001
21	0.452634	0.000068	-0.340000	0.230000	-0.740000	-0.006000	-0.016000	0.002000	29966	30023	29926	24997	24992	25001
22	0.481508	0.028874	-0.340000	0.230000	-0.740000	-0.006000	-0.014000	-0.006000	29966	30023	29926	24997	24993	24997
23	0.481572	0.000064	-0.380000	0.210000	-0.690000	-0.006000	-0.014000	-0.006000	29962	30021	29931	24997	24993	24997
