sample	t_s	dt_s	Fx	Fy	Fz	Tx	Ty	Tz	raw_Fx	raw_Fy	raw_Fz	raw_Tx	raw_Ty	raw_Tz
1	0.000000	0.000000	0.240000	0.250000	2.450000	0.000000	0.000000	0.000000	30024	30025	30245	0	0	0
2	0.140673	0.140673	0.240000	0.250000	2.450000	-0.024000	0.008000	0.010000	30024	30025	30245	24988	25004	25005
3	0.140781	0.000108	-0.170000	0.330000	1.600000	-0.024000	0.008000	0.010000	29983	30033	30160	24988	25004	25005
4	0.173858	0.033077	-0.170000	0.330000	1.600000	-0.014000	-0.014000	0.002000	29983	30033	30160	24993	24993	25001
5	0.173951	0.000093	-0.280000	0.430000	1.610000	-0.014000	-0.014000	0.002000	29972	30043	30161	24993	24993	25001
6	0.203878	0.029926	-0.280000	0.430000	1.610000	-0.028000	-0.030000	0.000000	29972	30043	30161	24986	24985	25000
7	0.203965	0.000087	-0.370000	0.470000	1.600000	-0.028000	-0.030000	0.000000	29963	30047	30160	24986	24985	25000
8	0.234739	0.030774	-0.370000	0.470000	1.600000	-0.036000	-0.038000	0.002000	29963	30047	30160	24982	24981	25001
9	0.234806	0.000067	-0.070000	0.920000	0.720000	-0.036000	-0.038000	0.002000	29993	30092	30072	24982	24981	25001
10	0.266920	0.032114	-0.070000	0.920000	0.720000	-0.074000	-0.010000	0.000000	29993	30092	30072	24963	24995	25000
11	0.266989	0.000069	0.030000	0.820000	0.700000	-0.074000	-0.010000	0.000000	30003	30082	30070	24963	24995	25000
12	0.295763	0.028774	0.030000	0.820000	0.700000	-0.062000	0.006000	0.000000	30003	30082	30070	24969	25003	25000
13	0.295828	0.000065	0.080000	0.800000	0.710000	-0.062000	0.006000	0.000000	30008	30080	30071	24969	25003	25000
14	0.323926	0.028098	0.080000	0.800000	0.710000	-0.058000	0.010000	0.000000	30008	30080	30071	24971	25005	25000
15	0.324012	0.000086	-0.350000	0.180000	0.740000	-0.058000	0.010000	0.000000	29965	30018	30074	24971	25005	25000
16	0.350281	0.026269	-0.350000	0.180000	0.740000	-0.004000	-0.032000	0.016000	29965	30018	30074	24998	24984	25008
17	0.350383	0.000102	-0.230000	-0.110000	1.840000	-0.004000	-0.032000	0.016000	29977	29989	30184	24998	24984	25008
18	0.376431	0.026047	-0.230000	-0.110000	1.840000	0.012000	-0.032000	0.014000	29977	29989	30184	25006	24984	25007
19	0.376503	0.000073	-0.380000	-0.060000	1.830000	0.012000	-0.032000	0.014000	29962	29994	30183	25006	24984	25007
20	0.402359	0.025856	-0.380000	-0.060000	1.830000	-0.004000	-0.044000	0.016000	29962	29994	30183	24998	24978	25008
21	0.402434	0.000075	-0.200000	0.060000	1.830000	-0.004000	-0.044000	0.016000	29980	30006	30183	24998	24978	25008
22	0.431362	0.028927	-0.200000	0.060000	1.830000	-0.018000	-0.032000	0.010000	29980	30006	30183	24991	24984	25005
23	0.431455	0.000093	-0.330000	-0.040000	2.130000	-0.018000	-0.032000	0.010000	29967	29996	30213	24991	24984	25005
24	0.461827	0.030372	-0.330000	-0.040000	2.130000	-0.018000	-0.042000	0.006000	29967	29996	30213	24991	24979	25003
25	0.461906	0.000079	-0.330000	-0.040000	2.130000	-0.018000	-0.042000	0.006000	29967	29996	30213	24991	24979	25003
26	0.494989	0.033083	-0.330000	-0.040000	2.130000	-0.018000	-0.042000	0.006000	29967	29996	30213	24991	24979	25003
27	0.495054	0.000066	-0.330000	-0.040000	2.130000	-0.018000	-0.042000	0.006000	29967	29996	30213	24991	24979	25003
28	0.528437	0.033383	-0.330000	-0.040000	2.130000	-0.018000	-0.042000	0.006000	29967	29996	30213	24991	24979	25003
29	0.528532	0.000095	-0.160000	0.340000	1.870000	-0.018000	-0.042000	0.006000	29984	30034	30187	24991	24979	25003
30	0.555822	0.027289	-0.160000	0.340000	1.870000	-0.032000	-0.016000	0.014000	29984	30034	30187	24984	24992	25007
