sample	t_s	dt_s	Fx	Fy	Fz	Tx	Ty	Tz	raw_Fx	raw_Fy	raw_Fz	raw_Tx	raw_Ty	raw_Tz
1	0.000000	0.000000	-0.240000	-0.750000	9.610000	0.000000	0.000000	0.000000	29976	29925	30961	0	0	0
2	0.127633	0.127633	-0.240000	-0.750000	9.610000	0.022000	-0.054000	-0.032000	29976	29925	30961	25011	24973	24984
3	0.127792	0.000160	-0.150000	-0.820000	9.600000	0.022000	-0.054000	-0.032000	29985	29918	30960	25011	24973	24984
4	0.158017	0.030225	-0.150000	-0.820000	9.600000	0.030000	-0.044000	-0.030000	29985	29918	30960	25015	24978	24985
5	0.158124	0.000107	0.040000	-0.230000	9.070000	0.030000	-0.044000	-0.030000	30004	29977	30907	25015	24978	24985
6	0.198792	0.040668	0.040000	-0.230000	9.070000	0.002000	-0.012000	-0.024000	30004	29977	30907	25001	24994	24988
7	0.198895	0.000104	-0.030000	-0.170000	9.080000	0.002000	-0.012000	-0.024000	29997	29983	30908	25001	24994	24988
8	0.233056	0.034160	-0.030000	-0.170000	9.080000	-0.002000	-0.018000	-0.024000	29997	29983	30908	24999	24991	24988
9	0.233155	0.000100	0.010000	-0.250000	9.080000	-0.002000	-0.018000	-0.024000	30001	29975	30908	24999	24991	24988
10	0.268475	0.035320	0.010000	-0.250000	9.080000	0.006000	-0.010000	-0.022000	30001	29975	30908	25003	24995	24989
11	0.268557	0.000083	0.340000	-0.190000	9.100000	0.006000	-0.010000	-0.022000	30034	29981	30910	25003	24995	24989
12	0.299073	0.030515	0.340000	-0.190000	9.100000	0.002000	0.010000	-0.026000	30034	29981	30910	25001	25005	24987
13	0.299232	0.000159	0.490000	-0.380000	9.080000	0.002000	0.010000	-0.026000	30049	29962	30908	25001	25005	24987
14	0.334706	0.035475	0.490000	-0.380000	9.080000	0.016000	0.028000	-0.024000	30049	29962	30908	25008	25014	24988
15	0.334800	0.000093	0.380000	-0.270000	9.090000	0.016000	0.028000	-0.024000	30038	29973	30909	25008	25014	24988
16	0.370930	0.036130	0.380000	-0.270000	9.090000	0.002000	0.014000	-0.026000	30038	29973	30909	25001	25007	24987
17	0.370992	0.000062	0.050000	-0.320000	9.100000	0.002000	0.014000	-0.026000	30005	29968	30910	25001	25007	24987
18	0.400331	0.029339	0.050000	-0.320000	9.100000	-0.014000	-0.016000	-0.016000	30005	29968	30910	24993	24992	24992
19	0.400399	0.000068	0.070000	-0.330000	9.380000	-0.014000	-0.016000	-0.016000	30007	29967	30938	24993	24992	24992
20	0.435937	0.035539	0.070000	-0.330000	9.380000	-0.014000	-0.014000	-0.016000	30007	29967	30938	24993	24993	24992
21	0.436028	0.000090	-0.080000	-0.280000	9.390000	-0.014000	-0.014000	-0.016000	29992	29972	30939	24993	24993	24992
22	0.466593	0.030566	-0.080000	-0.280000	9.390000	-0.018000	-0.026000	-0.020000	29992	29972	30939	24991	24987	24990
23	0.466666	0.000072	0.030000	-0.120000	9.410000	-0.018000	-0.026000	-0.020000	30003	29988	30941	24991	24987	24990
24	0.496146	0.029480	0.030000	-0.120000	9.410000	-0.010000	-0.008000	-0.018000	30003	29988	30941	24995	24996	24991
25	0.496210	0.000064	-0.040000	0.130000	8.860000	-0.010000	-0.008000	-0.018000	29996	30013	30886	24995	24996	24991
26	0.527368	0.031158	-0.040000	0.130000	8.860000	-0.028000	-0.022000	-0.016000	29996	30013	30886	24986	24989	24992
27	0.527446	0.000078	0.340000	0.120000	8.830000	-0.028000	-0.022000	-0.016000	30034	30012	30883	24986	24989	24992
28	0.559911	0.032465	0.340000	0.120000	8.830000	-0.032000	0.002000	-0.006000	30034	30012	30883	24984	25001	24997
29	0.560007	0.000097	0.820000	0.590000	8.760000	-0.032000	0.002000	-0.006000	30082	30059	30876	24984	25001	24997
30	0.589612	0.029605	0.820000	0.590000	8.760000	-0.070000	0.042000	-0.030000	30082	30059	30876	24965	25021	24985
31	0.589682	0.000070	0.910000	0.240000	9.580000	-0.070000	0.042000	-0.030000	30091	30024	30958	24965	25021	24985
32	0.622936	0.033255	0.910000	0.240000	9.580000	-0.046000	0.060000	-0.034000	30091	30024	30958	24977	25030	24983
33	0.623022	0.000086	0.770000	0.350000	9.610000	-0.046000	0.060000	-0.034000	30077	30035	30961	24977	25030	24983
34	0.653182	0.030160	0.770000	0.350000	9.610000	-0.062000	0.048000	-0.036000	30077	30035	30961	24969	25024	24982
35	0.653281	0.000099	-0.220000	-0.650000	9.670000	-0.062000	0.048000	-0.036000	29978	29935	30967	24969	25024	24982
36	0.683489	0.030209	-0.220000	-0.650000	9.670000	0.006000	-0.042000	-0.004000	29978	29935	30967	25003	24979	24998
37	0.683572	0.000083	-0.260000	-0.760000	8.820000	0.006000	-0.042000	-0.004000	29974	29924	30882	25003	24979	24998
38	0.714533	0.030961	-0.260000	-0.760000	8.820000	0.018000	-0.040000	-0.006000	29974	29924	30882	25009	24980	24997
39	0.714680	0.000147	-0.110000	-0.810000	8.810000	0.018000	-0.040000	-0.006000	29989	29919	30881	25009	24980	24997
40	0.756486	0.041807	-0.110000	-0.810000	8.810000	0.024000	-0.028000	-0.002000	29989	29919	30881	25012	24986	24999
41	0.756607	0.000121	0.170000	-0.320000	8.770000	0.024000	-0.028000	-0.002000	30017	29968	30877	25012	24986	24999
