sample	t_s	dt_s	Fx	Fy	Fz	Tx	Ty	Tz	raw_Fx	raw_Fy	raw_Fz	raw_Tx	raw_Ty	raw_Tz
1	0.000000	0.000000	-0.050000	0.020000	-0.090000	0.000000	0.000000	0.000000	29995	30002	29991	0	0	0
2	0.168361	0.168361	-0.050000	0.020000	-0.090000	-0.004000	-0.004000	0.000000	29995	30002	29991	24998	24998	25000
3	0.168461	0.000100	-0.220000	-0.030000	0.010000	-0.004000	-0.004000	0.000000	29978	29997	30001	24998	24998	25000
4	0.201452	0.032991	-0.220000	-0.030000	0.010000	-0.004000	-0.004000	0.008000	29978	29997	30001	24998	24998	25004
5	0.201555	0.000103	-0.270000	-0.150000	0.040000	-0.004000	-0.004000	0.008000	29973	29985	30004	24998	24998	25004
6	0.232639	0.031084	-0.270000	-0.150000	0.040000	-0.006000	0.000000	0.012000	29973	29985	30004	24997	25000	25006
7	0.232704	0.000065	-0.040000	-0.100000	0.060000	-0.006000	0.000000	0.012000	29996	29990	30006	24997	25000	25006
8	0.260967	0.028263	-0.040000	-0.100000	0.060000	-0.004000	-0.004000	0.008000	29996	29990	30006	24998	24998	25004
9	0.261038	0.000071	-0.080000	0.010000	-0.030000	-0.004000	-0.004000	0.008000	29992	30001	29997	24998	24998	25004
10	0.290494	0.029457	-0.080000	0.010000	-0.030000	-0.002000	-0.002000	0.006000	29992	30001	29997	24999	24999	25003
11	0.290589	0.000095	-0.170000	0.010000	0.010000	-0.002000	-0.002000	0.006000	29983	30001	30001	24999	24999	25003
12	0.330508	0.039919	-0.170000	0.010000	0.010000	-0.004000	0.000000	0.006000	29983	30001	30001	24998	25000	25003
13	0.330594	0.000087	-0.260000	-0.150000	0.060000	-0.004000	0.000000	0.006000	29974	29985	30006	24998	25000	25003
14	0.361125	0.030530	-0.260000	-0.150000	0.060000	-0.006000	-0.004000	0.012000	29974	29985	30006	24997	24998	25006
15	0.361214	0.000090	-0.180000	-0.180000	-0.080000	-0.006000	-0.004000	0.012000	29982	29982	29992	24997	24998	25006
16	0.389091	0.027877	-0.180000	-0.180000	-0.080000	-0.006000	-0.004000	0.018000	29982	29982	29992	24997	24998	25009
17	0.389186	0.000095	-0.180000	-0.210000	-0.010000	-0.006000	-0.004000	0.018000	29982	29979	29999	24997	24998	25009
18	0.416072	0.026886	-0.180000	-0.210000	-0.010000	-0.010000	-0.002000	0.018000	29982	29979	29999	24995	24999	25009
19	0.416148	0.000076	-0.190000	-0.180000	0.060000	-0.010000	-0.002000	0.018000	29981	29982	30006	24995	24999	25009
20	0.450071	0.033922	-0.190000	-0.180000	0.060000	-0.010000	-0.006000	0.014000	29981	29982	30006	24995	24997	25007
21	0.450214	0.000143	-0.130000	-0.120000	0.010000	-0.010000	-0.006000	0.014000	29987	29988	30001	24995	24997	25007
22	0.477955	0.027741	-0.130000	-0.120000	0.010000	-0.008000	0.000000	0.008000	29987	29988	30001	24996	25000	25004
23	0.478015	0.000061	0.000000	0.030000	0.010000	-0.008000	0.000000	0.008000	30000	30003	30001	24996	25000	25004
24	0.506427	0.028411	0.000000	0.030000	0.010000	-0.002000	0.002000	0.002000	30000	30003	30001	24999	25001	25001
25	0.506488	0.000061	-0.270000	-0.070000	0.010000	-0.002000	0.002000	0.002000	29973	29993	30001	24999	25001	25001
26	0.535067	0.028579	-0.270000	-0.070000	0.010000	-0.006000	0.004000	0.006000	29973	29993	30001	24997	25002	25003
27	0.535134	0.000067	-0.120000	-0.040000	-0.040000	-0.006000	0.004000	0.006000	29988	29996	29996	24997	25002	25003
28	0.566531	0.031397	-0.120000	-0.040000	-0.040000	0.000000	-0.004000	0.002000	29988	29996	29996	25000	24998	25001
29	0.566624	0.000094	0.090000	-0.060000	-0.020000	0.000000	-0.004000	0.002000	30009	29994	29998	25000	24998	25001
30	0.596396	0.029771	0.090000	-0.060000	-0.020000	0.002000	-0.012000	0.002000	30009	29994	29998	25001	24994	25001
31	0.596498	0.000103	0.000000	-0.030000	0.010000	0.002000	-0.012000	0.002000	30000	29997	30001	25001	24994	25001
32	0.628508	0.032009	0.000000	-0.030000	0.010000	-0.002000	-0.006000	0.008000	30000	29997	30001	24999	24997	25004
33	0.628587	0.000079	-0.120000	-0.040000	0.010000	-0.002000	-0.006000	0.008000	29988	29996	30001	24999	24997	25004
34	0.656864	0.028277	-0.120000	-0.040000	0.010000	-0.006000	-0.004000	0.004000	29988	29996	30001	24997	24998	25002
35	0.656924	0.000060	-0.280000	-0.020000	-0.010000	-0.006000	-0.004000	0.004000	29972	29998	29999	24997	24998	25002
36	0.692272	0.035348	-0.280000	-0.020000	-0.010000	-0.006000	0.000000	-0.002000	29972	29998	29999	24997	25000	24999
37	0.692442	0.000170	-0.170000	0.090000	-0.030000	-0.006000	0.000000	-0.002000	29983	30009	29997	24997	25000	24999
38	0.728392	0.035950	-0.170000	0.090000	-0.030000	-0.004000	0.002000	0.000000	29983	30009	29997	24998	25001	25000
39	0.728546	0.000154	-0.020000	0.100000	0.010000	-0.004000	0.002000	0.000000	29998	30010	30001	24998	25001	25000
40	0.760009	0.031464	-0.020000	0.100000	0.010000	0.002000	-0.002000	-0.004000	29998	30010	30001	25001	24999	24998
41	0.760100	0.000090	-0.180000	-0.060000	0.010000	0.002000	-0.002000	-0.004000	29982	29994	30001	25001	24999	24998
42	0.789462	0.029362	-0.180000	-0.060000	0.010000	-0.002000	0.004000	0.004000	29982	29994	30001	24999	25002	25002
43	0.789628	0.000166	-0.140000	-0.260000	0.010000	-0.002000	0.004000	0.004000	29986	29974	30001	24999	25002	25002
44	0.819833	0.030205	-0.140000	-0.260000	0.010000	-0.010000	0.000000	0.012000	29986	29974	30001	24995	25000	25006
45	0.819896	0.000063	-0.200000	-0.060000	0.010000	-0.010000	0.000000	0.012000	29980	29994	30001	24995	25000	25006
46	0.851963	0.032067	-0.200000	-0.060000	0.010000	-0.010000	-0.002000	0.012000	29980	29994	30001	24995	24999	25006
47	0.852037	0.000074	-0.120000	0.060000	0.050000	-0.010000	-0.002000	0.012000	29988	30006	30005	24995	24999	25006
48	0.883095	0.031058	-0.120000	0.060000	0.050000	0.000000	-0.004000	-0.004000	29988	30006	30005	25000	24998	24998
49	0.883160	0.000065	0.020000	-0.120000	0.100000	0.000000	-0.004000	-0.004000	30002	29988	30010	25000	24998	24998
50	0.918952	0.035792	0.020000	-0.120000	0.100000	-0.002000	-0.008000	-0.004000	30002	29988	30010	24999	24996	24998
51	0.919114	0.000162	0.220000	-0.040000	0.010000	-0.002000	-0.008000	-0.004000	30022	29996	30001	24999	24996	24998
52	0.951525	0.032410	0.220000	-0.040000	0.010000	0.004000	-0.012000	-0.004000	30022	29996	30001	25002	24994	24998
53	0.951647	0.000123	0.120000	-0.170000	0.030000	0.004000	-0.012000	-0.004000	30012	29983	30003	25002	24994	24998
54	0.984449	0.032802	0.120000	-0.170000	0.030000	0.002000	-0.012000	0.014000	30012	29983	30003	25001	24994	25007
55	0.984609	0.000160	-0.140000	0.020000	0.060000	0.002000	-0.012000	0.014000	29986	30002	30006	25001	24994	25007
56	1.019141	0.034532	-0.140000	0.020000	0.060000	0.000000	0.000000	0.002000	29986	30002	30006	25000	25000	25001
57	1.019264	0.000123	-0.190000	-0.010000	-0.030000	0.000000	0.000000	0.002000	29981	29999	29997	25000	25000	25001
58	1.055177	0.035913	-0.190000	-0.010000	-0.030000	-0.006000	0.000000	0.004000	29981	29999	29997	24997	25000	25002
59	1.055292	0.000115	-0.380000	-0.120000	-0.040000	-0.006000	0.000000	0.004000	29962	29988	29996	24997	25000	25002
60	1.091819	0.036527	-0.380000	-0.120000	-0.040000	-0.006000	0.000000	0.006000	29962	29988	29996	24997	25000	25003
61	1.091913	0.000094	-0.290000	0.030000	-0.030000	-0.006000	0.000000	0.006000	29971	30003	29997	24997	25000	25003
62	1.124732	0.032820	-0.290000	0.030000	-0.030000	0.000000	0.002000	0.002000	29971	30003	29997	25000	25001	25001
63	1.124852	0.000120	-0.200000	0.080000	-0.030000	0.000000	0.002000	0.002000	29980	30008	29997	25000	25001	25001
64	1.164126	0.039274	-0.200000	0.080000	-0.030000	0.004000	0.000000	-0.002000	29980	30008	29997	25002	25000	24999
65	1.164284	0.000158	0.050000	0.060000	-0.010000	0.004000	0.000000	-0.002000	30005	30006	29999	25002	25000	24999
66	1.193903	0.029619	0.050000	0.060000	-0.010000	0.000000	-0.006000	0.004000	30005	30006	29999	25000	24997	25002
67	1.193987	0.000084	-0.030000	-0.040000	0.010000	0.000000	-0.006000	0.004000	29997	29996	30001	25000	24997	25002
68	1.230330	0.036344	-0.030000	-0.040000	0.010000	-0.004000	-0.002000	0.004000	29997	29996	30001	24998	24999	25002
69	1.230478	0.000148	0.030000	-0.060000	0.010000	-0.004000	-0.002000	0.004000	30003	29994	30001	24998	24999	25002
70	1.273595	0.043117	0.030000	-0.060000	0.010000	-0.002000	0.000000	0.006000	30003	29994	30001	24999	25000	25003
71	1.273694	0.000098	-0.220000	0.030000	-0.010000	-0.002000	0.000000	0.006000	29978	30003	29999	24999	25000	25003
72	1.308893	0.035199	-0.220000	0.030000	-0.010000	0.000000	0.000000	0.004000	29978	30003	29999	25000	25000	25002
73	1.308994	0.000101	-0.100000	-0.010000	-0.040000	0.000000	0.000000	0.004000	29990	29999	29996	25000	25000	25002
