sample	t_s	dt_s	Fx	Fy	Fz	Tx	Ty	Tz	raw_Fx	raw_Fy	raw_Fz	raw_Tx	raw_Ty	raw_Tz
1	0.000000	0.000000	-4.670000	-3.610000	24.990000	0.000000	0.000000	0.000000	29533	29639	32499	0	0	0
2	0.196527	0.196527	-4.670000	-3.610000	24.990000	0.220000	-0.216000	0.670000	29533	29639	32499	25110	24892	25335
3	0.196617	0.000090	-4.580000	-3.540000	24.990000	0.220000	-0.216000	0.670000	29542	29646	32499	25110	24892	25335
4	0.227403	0.030786	-4.580000	-3.540000	24.990000	0.232000	-0.196000	0.660000	29542	29646	32499	25116	24902	25330
5	0.227533	0.000131	-4.680000	-3.610000	25.260000	0.232000	-0.196000	0.660000	29532	29639	32526	25116	24902	25330
6	0.259950	0.032416	-4.680000	-3.610000	25.260000	0.240000	-0.202000	0.662000	29532	29639	32526	25120	24899	25331
7	0.260072	0.000122	-4.580000	-3.740000	25.240000	0.240000	-0.202000	0.662000	29542	29626	32524	25120	24899	25331
8	0.300022	0.039950	-4.580000	-3.740000	25.240000	0.254000	-0.196000	0.664000	29542	29626	32524	25127	24902	25332
9	0.300157	0.000134	-4.390000	-3.480000	25.190000	0.254000	-0.196000	0.664000	29561	29652	32519	25127	24902	25332
10	0.339245	0.039089	-4.390000	-3.480000	25.190000	0.198000	-0.188000	0.678000	29561	29652	32519	25099	24906	25339
11	0.339377	0.000132	-4.650000	-3.580000	24.930000	0.198000	-0.188000	0.678000	29535	29642	32493	25099	24906	25339
12	0.375391	0.036014	-4.650000	-3.580000	24.930000	0.216000	-0.204000	0.682000	29535	29642	32493	25108	24898	25341
13	0.375495	0.000104	-4.650000	-3.580000	24.930000	0.216000	-0.204000	0.682000	29535	29642	32493	25108	24898	25341
14	0.407277	0.031783	-4.650000	-3.580000	24.930000	0.216000	-0.204000	0.682000	29535	29642	32493	25108	24898	25341
15	0.407377	0.000100	-4.640000	-3.370000	24.920000	0.216000	-0.204000	0.682000	29536	29663	32492	25108	24898	25341
16	0.447925	0.040548	-4.640000	-3.370000	24.920000	0.212000	-0.196000	0.674000	29536	29663	32492	25106	24902	25337
