sample	t_s	dt_s	Fx	Fy	Fz	Tx	Ty	Tz	raw_Fx	raw_Fy	raw_Fz	raw_Tx	raw_Ty	raw_Tz
1	0.000000	0.000000	0.140000	-0.140000	-9.870000	0.000000	0.000000	0.000000	30014	29986	29013	0	0	0
2	0.127344	0.127344	0.140000	-0.140000	-9.870000	0.004000	0.000000	0.028000	30014	29986	29013	25002	25000	25014
3	0.127583	0.000239	0.110000	-0.410000	-10.440000	0.004000	0.000000	0.028000	30011	29959	28956	25002	25000	25014
4	0.160361	0.032777	0.110000	-0.410000	-10.440000	0.028000	0.004000	0.024000	30011	29959	28956	25014	25002	25012
5	0.160431	0.000071	0.230000	-0.340000	-10.440000	0.028000	0.004000	0.024000	30023	29966	28956	25014	25002	25012
6	0.197253	0.036822	0.230000	-0.340000	-10.440000	0.018000	0.010000	0.022000	30023	29966	28956	25009	25005	25011
7	0.197390	0.000137	0.290000	-0.380000	-10.480000	0.018000	0.010000	0.022000	30029	29962	28952	25009	25005	25011
8	0.236878	0.039489	0.290000	-0.380000	-10.480000	0.016000	0.016000	0.028000	30029	29962	28952	25008	25008	25014
9	0.237024	0.000146	0.270000	-0.400000	-10.210000	0.016000	0.016000	0.028000	30027	29960	28979	25008	25008	25014
10	0.269791	0.032767	0.270000	-0.400000	-10.210000	0.014000	0.010000	0.028000	30027	29960	28979	25007	25005	25014
11	0.269945	0.000154	0.150000	-0.470000	-10.210000	0.014000	0.010000	0.028000	30015	29953	28979	25007	25005	25014
12	0.306125	0.036180	0.150000	-0.470000	-10.210000	0.024000	0.002000	0.030000	30015	29953	28979	25012	25001	25015
13	0.306223	0.000098	-0.350000	-0.660000	-10.150000	0.024000	0.002000	0.030000	29965	29934	28985	25012	25001	25015
14	0.339300	0.033077	-0.350000	-0.660000	-10.150000	0.042000	-0.036000	0.022000	29965	29934	28985	25021	24982	25011
15	0.339379	0.000078	-0.410000	-0.770000	-9.620000	0.042000	-0.036000	0.022000	29959	29923	29038	25021	24982	25011
16	0.367090	0.027711	-0.410000	-0.770000	-9.620000	0.042000	-0.054000	0.018000	29959	29923	29038	25021	24973	25009
17	0.367157	0.000067	-0.500000	-0.880000	-9.620000	0.042000	-0.054000	0.018000	29950	29912	29038	25021	24973	25009
18	0.399465	0.032307	-0.500000	-0.880000	-9.620000	0.056000	-0.056000	0.020000	29950	29912	29038	25028	24972	25010
19	0.399531	0.000066	-0.040000	-0.490000	-9.670000	0.056000	-0.056000	0.020000	29996	29951	29033	25028	24972	25010
