sample	t_s	dt_s	Fx	Fy	Fz	Tx	Ty	Tz	raw_Fx	raw_Fy	raw_Fz	raw_Tx	raw_Ty	raw_Tz
1	0.000000	0.000000	4.070000	-0.810000	1.120000	0.000000	0.000000	0.000000	30407	29919	30112	0	0	0
2	0.133931	0.133931	4.070000	-0.810000	1.120000	0.056000	0.292000	0.050000	30407	29919	30112	25028	25146	25025
3	0.134012	0.000081	4.240000	-0.820000	1.110000	0.056000	0.292000	0.050000	30424	29918	30111	25028	25146	25025
4	0.166123	0.032111	4.240000	-0.820000	1.110000	0.046000	0.298000	0.056000	30424	29918	30111	25023	25149	25028
5	0.166261	0.000138	4.300000	-0.820000	0.260000	0.046000	0.298000	0.056000	30430	29918	30026	25023	25149	25028
6	0.196479	0.030218	4.300000	-0.820000	0.260000	0.056000	0.302000	0.056000	30430	29918	30026	25028	25151	25028
7	0.196545	0.000066	4.510000	-0.420000	0.230000	0.056000	0.302000	0.056000	30451	29958	30023	25028	25151	25028
8	0.230282	0.033737	4.510000	-0.420000	0.230000	0.016000	0.326000	0.050000	30451	29958	30023	25008	25163	25025
9	0.230365	0.000083	4.550000	-0.350000	0.220000	0.016000	0.326000	0.050000	30455	29965	30022	25008	25163	25025
10	0.262127	0.031762	4.550000	-0.350000	0.220000	0.002000	0.314000	0.048000	30455	29965	30022	25001	25157	25024
11	0.262212	0.000085	4.710000	-0.420000	0.780000	0.002000	0.314000	0.048000	30471	29958	30078	25001	25157	25024
12	0.297403	0.035191	4.710000	-0.420000	0.780000	0.014000	0.328000	0.048000	30471	29958	30078	25007	25164	25024
13	0.297550	0.000147	4.760000	-0.590000	0.800000	0.014000	0.328000	0.048000	30476	29941	30080	25007	25164	25024
14	0.332597	0.035047	4.760000	-0.590000	0.800000	0.022000	0.324000	0.050000	30476	29941	30080	25011	25162	25025
15	0.332669	0.000072	4.780000	-0.350000	0.820000	0.022000	0.324000	0.050000	30478	29965	30082	25011	25162	25025
16	0.360483	0.027814	4.780000	-0.350000	0.820000	0.010000	0.330000	0.058000	30478	29965	30082	25005	25165	25029
17	0.360570	0.000087	4.390000	-0.180000	0.540000	0.010000	0.330000	0.058000	30439	29982	30054	25005	25165	25029
18	0.389451	0.028881	4.390000	-0.180000	0.540000	-0.026000	0.300000	0.060000	30439	29982	30054	24987	25150	25030
19	0.389524	0.000073	4.120000	-0.430000	0.550000	-0.026000	0.300000	0.060000	30412	29957	30055	24987	25150	25030
20	0.423571	0.034047	4.120000	-0.430000	0.550000	0.000000	0.280000	0.066000	30412	29957	30055	25000	25140	25033
21	0.423743	0.000172	4.420000	-1.090000	0.490000	0.000000	0.280000	0.066000	30442	29891	30049	25000	25140	25033
22	0.460496	0.036753	4.420000	-1.090000	0.490000	0.032000	0.294000	0.066000	30442	29891	30049	25016	25147	25033
23	0.460625	0.000129	4.730000	-1.210000	0.500000	0.032000	0.294000	0.066000	30473	29879	30050	25016	25147	25033
24	0.492034	0.031409	4.730000	-1.210000	0.500000	0.066000	0.318000	0.062000	30473	29879	30050	25033	25159	25031
25	0.492128	0.000094	4.700000	-0.930000	0.470000	0.066000	0.318000	0.062000	30470	29907	30047	25033	25159	25031
26	0.525813	0.033685	4.700000	-0.930000	0.470000	0.046000	0.328000	0.058000	30470	29907	30047	25023	25164	25029
27	0.525920	0.000107	4.580000	-0.480000	0.520000	0.046000	0.328000	0.058000	30458	29952	30052	25023	25164	25029
28	0.561198	0.035277	4.580000	-0.480000	0.520000	0.034000	0.340000	0.060000	30458	29952	30052	25017	25170	25030
29	0.561295	0.000097	4.500000	-0.250000	0.230000	0.034000	0.340000	0.060000	30450	29975	30023	25017	25170	25030
30	0.594949	0.033654	4.500000	-0.250000	0.230000	0.006000	0.324000	0.066000	30450	29975	30023	25003	25162	25033
31	0.595016	0.000068	4.680000	-0.350000	0.250000	0.006000	0.324000	0.066000	30468	29965	30025	25003	25162	25033
32	0.668290	0.073273	4.680000	-0.350000	0.250000	0.006000	0.328000	0.064000	30468	29965	30025	25003	25164	25032
33	0.668376	0.000086	4.800000	-0.540000	0.220000	0.006000	0.328000	0.064000	30480	29946	30022	25003	25164	25032
34	0.699598	0.031222	4.800000	-0.540000	0.220000	0.006000	0.324000	0.066000	30480	29946	30022	25003	25162	25033
35	0.699667	0.000069	4.690000	-0.670000	-0.300000	0.006000	0.324000	0.066000	30469	29933	29970	25003	25162	25033
36	0.729453	0.029786	4.690000	-0.670000	-0.300000	0.022000	0.322000	0.058000	30469	29933	29970	25011	25161	25029
37	0.729551	0.000098	4.480000	-0.680000	-0.310000	0.022000	0.322000	0.058000	30448	29932	29969	25011	25161	25029
38	0.768574	0.039023	4.480000	-0.680000	-0.310000	0.032000	0.314000	0.060000	30448	29932	29969	25016	25157	25030
39	0.768671	0.000097	4.560000	-0.450000	-0.290000	0.032000	0.314000	0.060000	30456	29955	29971	25016	25157	25030
