sample	t_s	dt_s	Fx	Fy	Fz	Tx	Ty	Tz	raw_Fx	raw_Fy	raw_Fz	raw_Tx	raw_Ty	raw_Tz
1	0.000000	0.000000	1.700000	-0.230000	42.440000	0.000000	0.000000	0.000000	30170	29977	34244	0	0	0
2	0.144709	0.144709	1.700000	-0.230000	42.440000	-0.584000	0.204000	0.056000	30170	29977	34244	24708	25102	25028
3	0.144896	0.000188	1.740000	-0.190000	42.440000	-0.584000	0.204000	0.056000	30174	29981	34244	24708	25102	25028
4	0.176787	0.031891	1.740000	-0.190000	42.440000	-0.584000	0.212000	0.058000	30174	29981	34244	24708	25106	25029
5	0.176866	0.000079	1.900000	-0.400000	42.420000	-0.584000	0.212000	0.058000	30190	29960	34242	24708	25106	25029
6	0.216984	0.040118	1.900000	-0.400000	42.420000	-0.564000	0.232000	0.058000	30190	29960	34242	24718	25116	25029
7	0.217061	0.000077	2.220000	-0.540000	42.440000	-0.564000	0.232000	0.058000	30222	29946	34244	24718	25116	25029
8	0.253146	0.036086	2.220000	-0.540000	42.440000	-0.550000	0.246000	0.056000	30222	29946	34244	24725	25123	25028
9	0.253235	0.000089	2.140000	-0.520000	42.450000	-0.550000	0.246000	0.056000	30214	29948	34245	24725	25123	25028
10	0.290453	0.037218	2.140000	-0.520000	42.450000	-0.550000	0.238000	0.052000	30214	29948	34245	24725	25119	25026
11	0.290533	0.000079	2.070000	-0.490000	42.460000	-0.550000	0.238000	0.052000	30207	29951	34246	24725	25119	25026
12	0.321068	0.030535	2.070000	-0.490000	42.460000	-0.554000	0.234000	0.050000	30207	29951	34246	24723	25117	25025
13	0.321310	0.000242	1.690000	-0.550000	42.450000	-0.554000	0.234000	0.050000	30169	29945	34245	24723	25117	25025
14	0.348739	0.027429	1.690000	-0.550000	42.450000	-0.540000	0.214000	0.056000	30169	29945	34245	24730	25107	25028
15	0.348872	0.000133	1.640000	-0.940000	42.420000	-0.540000	0.214000	0.056000	30164	29906	34242	24730	25107	25028
16	0.379223	0.030351	1.640000	-0.940000	42.420000	-0.520000	0.204000	0.052000	30164	29906	34242	24740	25102	25026
17	0.379367	0.000143	1.650000	-0.800000	41.880000	-0.520000	0.204000	0.052000	30165	29920	34188	24740	25102	25026
18	0.430107	0.050740	1.650000	-0.800000	41.880000	-0.528000	0.198000	0.054000	30165	29920	34188	24736	25099	25027
19	0.430173	0.000066	1.860000	-0.550000	41.860000	-0.528000	0.198000	0.054000	30186	29945	34186	24736	25099	25027
20	0.465104	0.034931	1.860000	-0.550000	41.860000	-0.570000	0.208000	0.052000	30186	29945	34186	24715	25104	25026
21	0.465193	0.000089	1.730000	-0.310000	41.880000	-0.570000	0.208000	0.052000	30173	29969	34188	24715	25104	25026
22	0.501567	0.036374	1.730000	-0.310000	41.880000	-0.580000	0.198000	0.048000	30173	29969	34188	24710	25099	25024
23	0.501689	0.000123	1.520000	-0.140000	41.920000	-0.580000	0.198000	0.048000	30152	29986	34192	24710	25099	25024
24	0.542509	0.040819	1.520000	-0.140000	41.920000	-0.600000	0.178000	0.044000	30152	29986	34192	24700	25089	25022
25	0.542688	0.000180	1.120000	-0.450000	41.930000	-0.600000	0.178000	0.044000	30112	29955	34193	24700	25089	25022
26	0.572077	0.029389	1.120000	-0.450000	41.930000	-0.564000	0.152000	0.054000	30112	29955	34193	24718	25076	25027
27	0.572143	0.000066	1.350000	-0.370000	41.930000	-0.564000	0.152000	0.054000	30135	29963	34193	24718	25076	25027
28	0.603071	0.030928	1.350000	-0.370000	41.930000	-0.574000	0.170000	0.062000	30135	29963	34193	24713	25085	25031
29	0.603157	0.000086	1.490000	-0.430000	41.910000	-0.574000	0.170000	0.062000	30149	29957	34191	24713	25085	25031
30	0.635477	0.032320	1.490000	-0.430000	41.910000	-0.566000	0.180000	0.064000	30149	29957	34191	24717	25090	25032
31	0.635551	0.000074	1.690000	-0.470000	42.180000	-0.566000	0.180000	0.064000	30169	29953	34218	24717	25090	25032
32	0.665857	0.030306	1.690000	-0.470000	42.180000	-0.562000	0.196000	0.060000	30169	29953	34218	24719	25098	25030
33	0.665928	0.000071	1.340000	-0.850000	42.160000	-0.562000	0.196000	0.060000	30134	29915	34216	24719	25098	25030
34	0.697586	0.031658	1.340000	-0.850000	42.160000	-0.530000	0.176000	0.046000	30134	29915	34216	24735	25088	25023
35	0.697749	0.000163	1.340000	-0.850000	42.160000	-0.530000	0.176000	0.046000	30134	29915	34216	24735	25088	25023
36	0.727583	0.029834	1.340000	-0.850000	42.160000	-0.530000	0.176000	0.046000	30134	29915	34216	24735	25088	25023
37	0.727671	0.000088	1.400000	-0.950000	42.680000	-0.530000	0.176000	0.046000	30140	29905	34268	24735	25088	25023
38	0.759305	0.031635	1.400000	-0.950000	42.680000	-0.514000	0.198000	0.042000	30140	29905	34268	24743	25099	25021
39	0.759383	0.000078	1.410000	-0.960000	42.670000	-0.514000	0.198000	0.042000	30141	29904	34267	24743	25099	25021
40	0.792229	0.032846	1.410000	-0.960000	42.670000	-0.522000	0.182000	0.040000	30141	29904	34267	24739	25091	25020
41	0.792299	0.000070	1.410000	-0.960000	42.670000	-0.522000	0.182000	0.040000	30141	29904	34267	24739	25091	25020
42	0.857561	0.065262	1.410000	-0.960000	42.670000	-0.522000	0.182000	0.040000	30141	29904	34267	24739	25091	25020
43	0.857640	0.000079	1.870000	-0.750000	42.380000	-0.522000	0.182000	0.040000	30187	29925	34238	24739	25091	25020
44	0.886854	0.029215	1.870000	-0.750000	42.380000	-0.556000	0.204000	0.038000	30187	29925	34238	24722	25102	25019
45	0.886932	0.000077	1.820000	-0.670000	42.390000	-0.556000	0.204000	0.038000	30182	29933	34239	24722	25102	25019
46	0.920092	0.033161	1.820000	-0.670000	42.390000	-0.554000	0.210000	0.038000	30182	29933	34239	24723	25105	25019
47	0.920221	0.000129	1.820000	-0.670000	42.390000	-0.554000	0.210000	0.038000	30182	29933	34239	24723	25105	25019
48	0.948221	0.028000	1.820000	-0.670000	42.390000	-0.554000	0.210000	0.038000	30182	29933	34239	24723	25105	25019
49	0.948310	0.000089	1.920000	-0.420000	42.160000	-0.554000	0.210000	0.038000	30192	29958	34216	24723	25105	25019
50	0.984936	0.036626	1.920000	-0.420000	42.160000	-0.560000	0.216000	0.030000	30192	29958	34216	24720	25108	25015
51	0.985161	0.000225	2.190000	-0.280000	42.160000	-0.560000	0.216000	0.030000	30219	29972	34216	24720	25108	25015
52	1.018332	0.033171	2.190000	-0.280000	42.160000	-0.576000	0.232000	0.040000	30219	29972	34216	24712	25116	25020
53	1.018421	0.000089	2.190000	-0.280000	42.160000	-0.576000	0.232000	0.040000	30219	29972	34216	24712	25116	25020
54	1.049436	0.031015	2.190000	-0.280000	42.160000	-0.576000	0.232000	0.040000	30219	29972	34216	24712	25116	25020
55	1.049500	0.000063	1.800000	-1.180000	42.460000	-0.576000	0.232000	0.040000	30180	29882	34246	24712	25116	25020
