sample	t_s	dt_s	Fx	Fy	Fz	Tx	Ty	Tz	raw_Fx	raw_Fy	raw_Fz	raw_Tx	raw_Ty	raw_Tz
1	0.000000	0.000000	-2.030000	1.220000	-40.200000	0.000000	0.000000	0.000000	29797	30122	25980	0	0	0
2	0.134716	0.134716	-2.030000	1.220000	-40.200000	0.624000	-0.206000	-0.076000	29797	30122	25980	25312	24897	24962
3	0.134814	0.000098	-2.160000	1.210000	-40.470000	0.624000	-0.206000	-0.076000	29784	30121	25953	25312	24897	24962
4	0.165450	0.030636	-2.160000	1.210000	-40.470000	0.630000	-0.214000	-0.080000	29784	30121	25953	25315	24893	24960
5	0.165531	0.000082	-1.660000	1.500000	-40.480000	0.630000	-0.214000	-0.080000	29834	30150	25952	25315	24893	24960
6	0.199453	0.033922	-1.660000	1.500000	-40.480000	0.594000	-0.186000	-0.090000	29834	30150	25952	25297	24907	24955
7	0.199556	0.000102	-1.760000	1.250000	-40.510000	0.594000	-0.186000	-0.090000	29824	30125	25949	25297	24907	24955
8	0.231360	0.031805	-1.760000	1.250000	-40.510000	0.604000	-0.206000	-0.096000	29824	30125	25949	25302	24897	24952
9	0.231450	0.000089	-1.340000	1.110000	-40.220000	0.604000	-0.206000	-0.096000	29866	30111	25978	25302	24897	24952
10	0.284986	0.053536	-1.340000	1.110000	-40.220000	0.594000	-0.194000	-0.076000	29866	30111	25978	25297	24903	24962
11	0.285070	0.000083	-1.470000	1.030000	-40.250000	0.594000	-0.194000	-0.076000	29853	30103	25975	25297	24903	24962
12	0.316696	0.031626	-1.470000	1.030000	-40.250000	0.596000	-0.202000	-0.068000	29853	30103	25975	25298	24899	24966
13	0.316814	0.000118	-1.430000	0.960000	-40.240000	0.596000	-0.202000	-0.068000	29857	30096	25976	25298	24899	24966
14	0.346093	0.029279	-1.430000	0.960000	-40.240000	0.606000	-0.190000	-0.068000	29857	30096	25976	25303	24905	24966
15	0.346161	0.000068	-1.820000	0.910000	-40.770000	0.606000	-0.190000	-0.068000	29818	30091	25923	25303	24905	24966
16	0.373038	0.026877	-1.820000	0.910000	-40.770000	0.626000	-0.210000	-0.080000	29818	30091	25923	25313	24895	24960
17	0.373106	0.000069	-1.870000	0.840000	-40.730000	0.626000	-0.210000	-0.080000	29813	30084	25927	25313	24895	24960
18	0.400762	0.027655	-1.870000	0.840000	-40.730000	0.648000	-0.212000	-0.084000	29813	30084	25927	25324	24894	24958
19	0.400822	0.000061	-1.900000	0.760000	-40.740000	0.648000	-0.212000	-0.084000	29810	30076	25926	25324	24894	24958
20	0.427994	0.027171	-1.900000	0.760000	-40.740000	0.652000	-0.216000	-0.086000	29810	30076	25926	25326	24892	24957
21	0.428051	0.000058	-1.650000	1.100000	-40.250000	0.652000	-0.216000	-0.086000	29835	30110	25975	25326	24892	24957
22	0.453826	0.025774	-1.650000	1.100000	-40.250000	0.618000	-0.192000	-0.088000	29835	30110	25975	25309	24904	24956
23	0.453884	0.000059	-1.870000	0.950000	-40.260000	0.618000	-0.192000	-0.088000	29813	30095	25974	25309	24904	24956
24	0.483167	0.029283	-1.870000	0.950000	-40.260000	0.638000	-0.204000	-0.080000	29813	30095	25974	25319	24898	24960
25	0.483240	0.000073	-1.830000	1.110000	-40.240000	0.638000	-0.204000	-0.080000	29817	30111	25976	25319	24898	24960
26	0.512780	0.029540	-1.830000	1.110000	-40.240000	0.630000	-0.196000	-0.078000	29817	30111	25976	25315	24902	24961
27	0.512863	0.000084	-2.020000	0.730000	-39.940000	0.630000	-0.196000	-0.078000	29798	30073	26006	25315	24902	24961
28	0.544886	0.032022	-2.020000	0.730000	-39.940000	0.664000	-0.216000	-0.076000	29798	30073	26006	25332	24892	24962
29	0.544968	0.000082	-2.260000	0.380000	-39.900000	0.664000	-0.216000	-0.076000	29774	30038	26010	25332	24892	24962
30	0.577824	0.032856	-2.260000	0.380000	-39.900000	0.728000	-0.226000	-0.072000	29774	30038	26010	25364	24887	24964
31	0.577898	0.000074	-2.290000	0.380000	-39.910000	0.728000	-0.226000	-0.072000	29771	30038	26009	25364	24887	24964
32	0.609007	0.031110	-2.290000	0.380000	-39.910000	0.726000	-0.234000	-0.074000	29771	30038	26009	25363	24883	24963
33	0.609075	0.000068	-2.390000	0.390000	-40.440000	0.726000	-0.234000	-0.074000	29761	30039	25956	25363	24883	24963
34	0.641627	0.032552	-2.390000	0.390000	-40.440000	0.728000	-0.240000	-0.076000	29761	30039	25956	25364	24880	24962
35	0.641749	0.000121	-1.740000	0.920000	-40.480000	0.728000	-0.240000	-0.076000	29826	30092	25952	25364	24880	24962
36	0.674878	0.033129	-1.740000	0.920000	-40.480000	0.640000	-0.206000	-0.086000	29826	30092	25952	25320	24897	24957
37	0.674951	0.000073	-1.710000	0.930000	-40.470000	0.640000	-0.206000	-0.086000	29829	30093	25953	25320	24897	24957
38	0.708879	0.033928	-1.710000	0.930000	-40.470000	0.642000	-0.198000	-0.086000	29829	30093	25953	25321	24901	24957
39	0.708952	0.000073	-1.530000	1.320000	-41.040000	0.642000	-0.198000	-0.086000	29847	30132	25896	25321	24901	24957
40	0.743882	0.034930	-1.530000	1.320000	-41.040000	0.608000	-0.178000	-0.088000	29847	30132	25896	25304	24911	24956
41	0.743966	0.000084	-1.460000	1.240000	-41.030000	0.608000	-0.178000	-0.088000	29854	30124	25897	25304	24911	24956
42	0.778996	0.035030	-1.460000	1.240000	-41.030000	0.622000	-0.168000	-0.088000	29854	30124	25897	25311	24916	24956
43	0.779072	0.000076	-1.570000	1.070000	-41.060000	0.622000	-0.168000	-0.088000	29843	30107	25894	25311	24916	24956
44	0.809347	0.030275	-1.570000	1.070000	-41.060000	0.624000	-0.192000	-0.094000	29843	30107	25894	25312	24904	24953
45	0.809412	0.000065	-1.730000	0.880000	-40.250000	0.624000	-0.192000	-0.094000	29827	30088	25975	25312	24904	24953
46	0.839549	0.030136	-1.730000	0.880000	-40.250000	0.644000	-0.202000	-0.098000	29827	30088	25975	25322	24899	24951
47	0.839627	0.000078	-2.080000	0.850000	-40.260000	0.644000	-0.202000	-0.098000	29792	30085	25974	25322	24899	24951
48	0.871172	0.031545	-2.080000	0.850000	-40.260000	0.646000	-0.230000	-0.092000	29792	30085	25974	25323	24885	24954
49	0.871256	0.000084	-2.080000	0.850000	-40.260000	0.646000	-0.230000	-0.092000	29792	30085	25974	25323	24885	24954
50	0.902859	0.031603	-2.080000	0.850000	-40.260000	0.646000	-0.230000	-0.092000	29792	30085	25974	25323	24885	24954
51	0.902991	0.000132	-2.080000	0.600000	-40.510000	0.646000	-0.230000	-0.092000	29792	30060	25949	25323	24885	24954
52	0.934374	0.031383	-2.080000	0.600000	-40.510000	0.670000	-0.222000	-0.090000	29792	30060	25949	25335	24889	24955
53	0.934471	0.000097	-1.790000	0.860000	-40.500000	0.670000	-0.222000	-0.090000	29821	30086	25950	25335	24889	24955
54	0.964711	0.030240	-1.790000	0.860000	-40.500000	0.622000	-0.212000	-0.088000	29821	30086	25950	25311	24894	24956
55	0.964776	0.000065	-1.790000	0.860000	-40.500000	0.622000	-0.212000	-0.088000	29821	30086	25950	25311	24894	24956
56	0.996495	0.031719	-1.790000	0.860000	-40.500000	0.622000	-0.212000	-0.088000	29821	30086	25950	25311	24894	24956
57	0.996566	0.000071	-1.820000	1.030000	-40.760000	0.622000	-0.212000	-0.088000	29818	30103	25924	25311	24894	24956
58	1.027049	0.030483	-1.820000	1.030000	-40.760000	0.608000	-0.220000	-0.086000	29818	30103	25924	25304	24890	24957
59	1.027131	0.000083	-2.210000	0.910000	-40.770000	0.608000	-0.220000	-0.086000	29779	30091	25923	25304	24890	24957
60	1.065555	0.038424	-2.210000	0.910000	-40.770000	0.626000	-0.240000	-0.088000	29779	30091	25923	25313	24880	24956
61	1.065749	0.000194	-2.210000	0.910000	-40.770000	0.626000	-0.240000	-0.088000	29779	30091	25923	25313	24880	24956
62	1.097461	0.031712	-2.210000	0.910000	-40.770000	0.626000	-0.240000	-0.088000	29779	30091	25923	25313	24880	24956
63	1.097531	0.000070	-2.200000	0.690000	-40.230000	0.626000	-0.240000	-0.088000	29780	30069	25977	25313	24880	24956
64	1.127330	0.029800	-2.200000	0.690000	-40.230000	0.642000	-0.240000	-0.088000	29780	30069	25977	25321	24880	24956
65	1.127405	0.000075	-1.820000	0.720000	-40.230000	0.642000	-0.240000	-0.088000	29818	30072	25977	25321	24880	24956
66	1.163164	0.035759	-1.820000	0.720000	-40.230000	0.640000	-0.220000	-0.082000	29818	30072	25977	25320	24890	24959
67	1.163252	0.000088	-1.820000	0.720000	-40.230000	0.640000	-0.220000	-0.082000	29818	30072	25977	25320	24890	24959
68	1.196301	0.033049	-1.820000	0.720000	-40.230000	0.640000	-0.220000	-0.082000	29818	30072	25977	25320	24890	24959
69	1.196369	0.000068	-1.770000	0.710000	-39.960000	0.640000	-0.220000	-0.082000	29823	30071	26004	25320	24890	24959
70	1.228901	0.032532	-1.770000	0.710000	-39.960000	0.642000	-0.210000	-0.080000	29823	30071	26004	25321	24895	24960
71	1.229056	0.000155	-1.960000	0.680000	-39.950000	0.642000	-0.210000	-0.080000	29804	30068	26005	25321	24895	24960
72	1.263046	0.033990	-1.960000	0.680000	-39.950000	0.654000	-0.220000	-0.088000	29804	30068	26005	25327	24890	24956
73	1.263116	0.000070	-1.920000	0.600000	-39.960000	0.654000	-0.220000	-0.088000	29808	30060	26004	25327	24890	24956
74	1.329823	0.066707	-1.920000	0.600000	-39.960000	0.660000	-0.212000	-0.088000	29808	30060	26004	25330	24894	24956
75	1.329905	0.000082	-1.940000	0.870000	-39.970000	0.660000	-0.212000	-0.088000	29806	30087	26003	25330	24894	24956
76	1.364271	0.034365	-1.940000	0.870000	-39.970000	0.636000	-0.222000	-0.088000	29806	30087	26003	25318	24889	24956
77	1.364355	0.000085	-1.700000	0.990000	-40.520000	0.636000	-0.222000	-0.088000	29830	30099	25948	25318	24889	24956
78	1.396494	0.032138	-1.700000	0.990000	-40.520000	0.604000	-0.214000	-0.072000	29830	30099	25948	25302	24893	24964
79	1.396614	0.000121	-1.720000	1.030000	-40.520000	0.604000	-0.214000	-0.072000	29828	30103	25948	25302	24893	24964
80	1.429060	0.032446	-1.720000	1.030000	-40.520000	0.600000	-0.218000	-0.072000	29828	30103	25948	25300	24891	24964
81	1.429205	0.000145	-1.600000	1.580000	-40.520000	0.600000	-0.218000	-0.072000	29840	30158	25948	25300	24891	24964
82	1.457879	0.028674	-1.600000	1.580000	-40.520000	0.564000	-0.196000	-0.070000	29840	30158	25948	25282	24902	24965
83	1.457944	0.000065	-1.620000	1.480000	-40.240000	0.564000	-0.196000	-0.070000	29838	30148	25976	25282	24902	24965
84	1.484266	0.026322	-1.620000	1.480000	-40.240000	0.590000	-0.192000	-0.080000	29838	30148	25976	25295	24904	24960
85	1.484329	0.000063	-1.850000	1.340000	-40.230000	0.590000	-0.192000	-0.080000	29815	30134	25977	25295	24904	24960
