sample	t_s	dt_s	Fx	Fy	Fz	Tx	Ty	Tz	raw_Fx	raw_Fy	raw_Fz	raw_Tx	raw_Ty	raw_Tz
1	0.000000	0.000000	-0.690000	-0.140000	9.110000	0.000000	0.000000	0.000000	29931	29986	30911	0	0	0
2	0.136657	0.136657	-0.690000	-0.140000	9.110000	0.026000	-0.044000	-0.010000	29931	29986	30911	25013	24978	24995
3	0.136764	0.000107	-0.730000	-0.410000	9.130000	0.026000	-0.044000	-0.010000	29927	29959	30913	25013	24978	24995
4	0.167269	0.030505	-0.730000	-0.410000	9.130000	0.048000	-0.050000	-0.006000	29927	29959	30913	25024	24975	24997
5	0.167367	0.000098	-0.790000	-0.380000	9.140000	0.048000	-0.050000	-0.006000	29921	29962	30914	25024	24975	24997
6	0.198363	0.030995	-0.790000	-0.380000	9.140000	0.056000	-0.044000	0.000000	29921	29962	30914	25028	24978	25000
7	0.198453	0.000090	-0.650000	-0.370000	9.410000	0.056000	-0.044000	0.000000	29935	29963	30941	25028	24978	25000
8	0.233492	0.035039	-0.650000	-0.370000	9.410000	0.050000	-0.038000	0.004000	29935	29963	30941	25025	24981	25002
9	0.233646	0.000153	-0.530000	0.080000	9.370000	0.050000	-0.038000	0.004000	29947	30008	30937	25025	24981	25002
10	0.265045	0.031399	-0.530000	0.080000	9.370000	0.012000	-0.016000	-0.004000	29947	30008	30937	25006	24992	24998
11	0.265156	0.000111	-0.220000	0.110000	9.360000	0.012000	-0.016000	-0.004000	29978	30011	30936	25006	24992	24998
12	0.295556	0.030399	-0.220000	0.110000	9.360000	0.004000	0.006000	-0.008000	29978	30011	30936	25002	25003	24996
13	0.295640	0.000085	0.330000	0.390000	9.350000	0.004000	0.006000	-0.008000	30033	30039	30935	25002	25003	24996
14	0.325156	0.029516	0.330000	0.390000	9.350000	-0.030000	0.040000	0.012000	30033	30039	30935	24985	25020	25006
15	0.325215	0.000059	0.300000	-0.020000	9.380000	-0.030000	0.040000	0.012000	30030	29998	30938	24985	25020	25006
16	0.353415	0.028200	0.300000	-0.020000	9.380000	0.004000	0.032000	0.018000	30030	29998	30938	25002	25016	25009
17	0.353475	0.000060	0.180000	0.390000	9.410000	0.004000	0.032000	0.018000	30018	30039	30941	25002	25016	25009
18	0.383563	0.030087	0.180000	0.390000	9.410000	-0.030000	0.008000	0.020000	30018	30039	30941	24985	25004	25010
19	0.383657	0.000094	-0.490000	-0.140000	9.400000	-0.030000	0.008000	0.020000	29951	29986	30940	24985	25004	25010
20	0.415678	0.032021	-0.490000	-0.140000	9.400000	0.018000	-0.042000	-0.006000	29951	29986	30940	25009	24979	24997
21	0.415766	0.000088	-0.410000	0.340000	9.360000	0.018000	-0.042000	-0.006000	29959	30034	30936	25009	24979	24997
22	0.447230	0.031465	-0.410000	0.340000	9.360000	-0.022000	-0.024000	-0.012000	29959	30034	30936	24989	24988	24994
23	0.447326	0.000095	-0.480000	0.150000	9.360000	-0.022000	-0.024000	-0.012000	29952	30015	30936	24989	24988	24994
24	0.481465	0.034139	-0.480000	0.150000	9.360000	-0.008000	-0.024000	-0.018000	29952	30015	30936	24996	24988	24991
25	0.481529	0.000065	-0.400000	0.450000	8.540000	-0.008000	-0.024000	-0.018000	29960	30045	30854	24996	24988	24991
26	0.509672	0.028142	-0.400000	0.450000	8.540000	-0.024000	-0.012000	-0.012000	29960	30045	30854	24988	24994	24994
27	0.509730	0.000059	-0.400000	0.450000	8.540000	-0.024000	-0.012000	-0.012000	29960	30045	30854	24988	24994	24994
28	0.545772	0.036042	-0.400000	0.450000	8.540000	-0.024000	-0.012000	-0.012000	29960	30045	30854	24988	24994	24994
29	0.545838	0.000065	-0.710000	0.260000	8.530000	-0.024000	-0.012000	-0.012000	29929	30026	30853	24988	24994	24994
30	0.575066	0.029229	-0.710000	0.260000	8.530000	0.004000	-0.030000	-0.006000	29929	30026	30853	25002	24985	24997
31	0.575139	0.000072	-0.780000	0.390000	8.550000	0.004000	-0.030000	-0.006000	29922	30039	30855	25002	24985	24997
32	0.603881	0.028742	-0.780000	0.390000	8.550000	0.002000	-0.026000	-0.006000	29922	30039	30855	25001	24987	24997
33	0.603940	0.000059	-1.010000	-0.280000	8.600000	0.002000	-0.026000	-0.006000	29899	29972	30860	25001	24987	24997
34	0.633028	0.029089	-1.010000	-0.280000	8.600000	0.054000	-0.062000	0.006000	29899	29972	30860	25027	24969	25003
35	0.633090	0.000062	-0.450000	-0.010000	8.600000	0.054000	-0.062000	0.006000	29955	29999	30860	25027	24969	25003
36	0.662464	0.029374	-0.450000	-0.010000	8.600000	0.006000	-0.026000	-0.004000	29955	29999	30860	25003	24987	24998
37	0.662552	0.000088	-0.470000	-0.450000	8.560000	0.006000	-0.026000	-0.004000	29953	29955	30856	25003	24987	24998
38	0.693725	0.031172	-0.470000	-0.450000	8.560000	0.024000	-0.048000	-0.010000	29953	29955	30856	25012	24976	24995
39	0.693824	0.000099	-0.380000	-0.480000	8.560000	0.024000	-0.048000	-0.010000	29962	29952	30856	25012	24976	24995
40	0.727761	0.033937	-0.380000	-0.480000	8.560000	0.034000	-0.040000	-0.012000	29962	29952	30856	25017	24980	24994
41	0.727835	0.000074	-0.710000	-0.410000	8.510000	0.034000	-0.040000	-0.012000	29929	29959	30851	25017	24980	24994
42	0.760229	0.032394	-0.710000	-0.410000	8.510000	0.058000	-0.042000	-0.006000	29929	29959	30851	25029	24979	24997
43	0.760327	0.000098	-0.200000	-0.190000	9.070000	0.058000	-0.042000	-0.006000	29980	29981	30907	25029	24979	24997
44	0.794900	0.034573	-0.200000	-0.190000	9.070000	0.024000	-0.008000	0.012000	29980	29981	30907	25012	24996	25006
45	0.794996	0.000096	-0.200000	-0.190000	9.070000	0.024000	-0.008000	0.012000	29980	29981	30907	25012	24996	25006
46	0.832974	0.037978	-0.200000	-0.190000	9.070000	0.024000	-0.008000	0.012000	29980	29981	30907	25012	24996	25006
47	0.833104	0.000129	0.090000	-0.270000	9.130000	0.024000	-0.008000	0.012000	30009	29973	30913	25012	24996	25006
48	0.864701	0.031597	0.090000	-0.270000	9.130000	0.000000	-0.008000	0.006000	30009	29973	30913	25000	24996	25003
49	0.864771	0.000071	-0.220000	-0.570000	9.400000	0.000000	-0.008000	0.006000	29978	29943	30940	25000	24996	25003
50	0.893251	0.028479	-0.220000	-0.570000	9.400000	0.028000	-0.032000	-0.008000	29978	29943	30940	25014	24984	24996
51	0.893351	0.000100	-0.170000	-0.590000	9.400000	0.028000	-0.032000	-0.008000	29983	29941	30940	25014	24984	24996
52	0.921208	0.027857	-0.170000	-0.590000	9.400000	0.034000	-0.028000	-0.008000	29983	29941	30940	25017	24986	24996
53	0.921281	0.000073	0.070000	0.070000	9.340000	0.034000	-0.028000	-0.008000	30007	30007	30934	25017	24986	24996
54	0.948737	0.027456	0.070000	0.070000	9.340000	-0.016000	-0.004000	-0.016000	30007	30007	30934	24992	24998	24992
55	0.948804	0.000067	-0.590000	-0.200000	8.230000	-0.016000	-0.004000	-0.016000	29941	29980	30823	24992	24998	24992
56	0.979410	0.030607	-0.590000	-0.200000	8.230000	0.030000	-0.042000	-0.006000	29941	29980	30823	25015	24979	24997
57	0.979478	0.000068	-0.730000	-0.150000	8.220000	0.030000	-0.042000	-0.006000	29927	29985	30822	25015	24979	24997
58	1.006994	0.027516	-0.730000	-0.150000	8.220000	0.014000	-0.054000	-0.002000	29927	29985	30822	25007	24973	24999
59	1.007082	0.000088	-0.690000	-0.030000	8.220000	0.014000	-0.054000	-0.002000	29931	29997	30822	25007	24973	24999
