sample	t_s	dt_s	Fx	Fy	Fz	Tx	Ty	Tz	raw_Fx	raw_Fy	raw_Fz	raw_Tx	raw_Ty	raw_Tz
1	0.000000	0.000000	-0.060000	0.400000	0.320000	0.000000	0.000000	0.000000	29994	30040	30032	0	0	0
2	0.168440	0.168440	-0.060000	0.400000	0.320000	-0.026000	-0.002000	0.006000	29994	30040	30032	24987	24999	25003
3	0.168631	0.000190	-0.260000	-0.280000	0.090000	-0.026000	-0.002000	0.006000	29974	29972	30009	24987	24999	25003
4	0.195684	0.027053	-0.260000	-0.280000	0.090000	0.034000	-0.016000	0.008000	29974	29972	30009	25017	24992	25004
5	0.195953	0.000269	0.020000	-0.180000	0.080000	0.034000	-0.016000	0.008000	30002	29982	30008	25017	24992	25004
6	0.236744	0.040791	0.020000	-0.180000	0.080000	0.020000	0.002000	0.004000	30002	29982	30008	25010	25001	25002
7	0.236905	0.000161	0.020000	-0.180000	0.080000	0.020000	0.002000	0.004000	30002	29982	30008	25010	25001	25002
8	0.274086	0.037180	0.020000	-0.180000	0.080000	0.020000	0.002000	0.004000	30002	29982	30008	25010	25001	25002
9	0.274239	0.000153	0.270000	0.350000	0.250000	0.020000	0.002000	0.004000	30027	30035	30025	25010	25001	25002
10	0.312900	0.038662	0.270000	0.350000	0.250000	-0.036000	0.016000	-0.008000	30027	30035	30025	24982	25008	24996
11	0.312989	0.000088	0.210000	0.380000	0.260000	-0.036000	0.016000	-0.008000	30021	30038	30026	24982	25008	24996
12	0.349392	0.036403	0.210000	0.380000	0.260000	-0.040000	0.010000	-0.010000	30021	30038	30026	24980	25005	24995
13	0.349474	0.000082	0.210000	0.380000	0.260000	-0.040000	0.010000	-0.010000	30021	30038	30026	24980	25005	24995
14	0.379380	0.029906	0.210000	0.380000	0.260000	-0.040000	0.010000	-0.010000	30021	30038	30026	24980	25005	24995
15	0.379472	0.000092	-0.130000	-0.090000	0.320000	-0.040000	0.010000	-0.010000	29987	29991	30032	24980	25005	24995
16	0.412941	0.033469	-0.130000	-0.090000	0.320000	0.004000	-0.016000	-0.008000	29987	29991	30032	25002	24992	24996
17	0.413021	0.000080	0.030000	-0.180000	0.840000	0.004000	-0.016000	-0.008000	30003	29982	30084	25002	24992	24996
18	0.444721	0.031701	0.030000	-0.180000	0.840000	0.014000	-0.002000	-0.006000	30003	29982	30084	25007	24999	24997
19	0.444791	0.000069	-0.100000	-0.120000	0.830000	0.014000	-0.002000	-0.006000	29990	29988	30083	25007	24999	24997
20	0.477623	0.032833	-0.100000	-0.120000	0.830000	-0.002000	-0.014000	-0.004000	29990	29988	30083	24999	24993	24998
21	0.477736	0.000112	0.100000	0.020000	0.840000	-0.002000	-0.014000	-0.004000	30010	30002	30084	24999	24993	24998
22	0.508122	0.030387	0.100000	0.020000	0.840000	-0.012000	0.006000	0.006000	30010	30002	30084	24994	25003	25003
23	0.508192	0.000070	0.140000	0.050000	0.570000	-0.012000	0.006000	0.006000	30014	30005	30057	24994	25003	25003
24	0.540922	0.032730	0.140000	0.050000	0.570000	-0.020000	0.010000	0.002000	30014	30005	30057	24990	25005	25001
25	0.541008	0.000086	0.190000	0.040000	0.580000	-0.020000	0.010000	0.002000	30019	30004	30058	24990	25005	25001
26	0.572591	0.031583	0.190000	0.040000	0.580000	-0.014000	0.014000	0.000000	30019	30004	30058	24993	25007	25000
27	0.572803	0.000212	0.670000	0.440000	0.550000	-0.014000	0.014000	0.000000	30067	30044	30055	24993	25007	25000
