sample	t_s	dt_s	Fx	Fy	Fz	Tx	Ty	Tz	raw_Fx	raw_Fy	raw_Fz	raw_Tx	raw_Ty	raw_Tz
28	0.498345	0.000066	0.530000	0.220000	-0.260000	-0.016000	0.050000	-0.008000	30053	30022	29974	24992	25025	24996
29	0.532237	0.033892	0.530000	0.220000	-0.260000	-0.016000	0.044000	-0.008000	30053	30022	29974	24992	25022	24996
30	0.532328	0.000091	0.230000	-0.150000	-0.240000	-0.016000	0.044000	-0.008000	30023	29985	29976	24992	25022	24996
31	0.565785	0.033457	0.230000	-0.150000	-0.240000	0.020000	0.020000	0.000000	30023	29985	29976	25010	25010	25000
32	0.565852	0.000068	0.080000	-0.350000	-0.250000	0.020000	0.020000	0.000000	30008	29965	29975	25010	25010	25000
33	0.597718	0.031866	0.080000	-0.350000	-0.250000	0.028000	0.000000	-0.006000	30008	29965	29975	25014	25000	24997
34	0.597786	0.000068	0.200000	-0.410000	0.310000	0.028000	0.000000	-0.006000	30020	29959	30031	25014	25000	24997
35	0.629403	0.031617	0.200000	-0.410000	0.310000	0.028000	0.010000	-0.004000	30020	29959	30031	25014	25005	24998
36	0.629578	0.000175	0.020000	-0.700000	0.330000	0.028000	0.010000	-0.004000	30002	29930	30033	25014	25005	24998
37	0.658718	0.029140	0.020000	-0.700000	0.330000	0.058000	-0.008000	0.002000	30002	29930	30033	25029	24996	25001
38	0.658786	0.000068	0.010000	-0.450000	0.340000	0.058000	-0.008000	0.002000	30001	29955	30034	25029	24996	25001
39	0.689121	0.030335	0.010000	-0.450000	0.340000	0.036000	-0.006000	0.008000	30001	29955	30034	25018	24997	25004
40	0.689376	0.000255	0.030000	-0.360000	0.340000	0.036000	-0.006000	0.008000	30003	29964	30034	25018	24997	25004
41	0.720797	0.031421	0.030000	-0.360000	0.340000	0.026000	-0.010000	0.008000	30003	29964	30034	25013	24995	25004
42	0.720867	0.000071	0.580000	0.540000	0.280000	0.026000	-0.010000	0.008000	30058	30054	30028	25013	24995	25004
43	0.752704	0.031836	0.580000	0.540000	0.280000	-0.052000	0.044000	-0.010000	30058	30054	30028	24974	25022	24995
44	0.752803	0.000099	0.650000	0.320000	0.270000	-0.052000	0.044000	-0.010000	30065	30032	30027	24974	25022	24995
45	0.788780	0.035977	0.650000	0.320000	0.270000	-0.036000	0.044000	-0.012000	30065	30032	30027	24982	25022	24994
46	0.788843	0.000063	0.450000	0.330000	-0.010000	-0.036000	0.044000	-0.012000	30045	30033	29999	24982	25022	24994
47	0.820030	0.031187	0.450000	0.330000	-0.010000	-0.030000	0.034000	-0.016000	30045	30033	29999	24985	25017	24992
48	0.820163	0.000133	-0.120000	-0.280000	0.020000	-0.030000	0.034000	-0.016000	29988	29972	30002	24985	25017	24992
49	0.851676	0.031512	-0.120000	-0.280000	0.020000	0.034000	-0.012000	-0.002000	29988	29972	30002	25017	24994	24999
50	0.851756	0.000080	-0.110000	-0.390000	-0.010000	0.034000	-0.012000	-0.002000	29989	29961	29999	25017	24994	24999
51	0.881766	0.030010	-0.110000	-0.390000	-0.010000	0.036000	-0.012000	0.000000	29989	29961	29999	25018	24994	25000
52	0.881838	0.000072	0.030000	-0.510000	-0.030000	0.036000	-0.012000	0.000000	30003	29949	29997	25018	24994	25000
53	0.913336	0.031499	0.030000	-0.510000	-0.030000	0.044000	0.000000	0.002000	30003	29949	29997	25022	25000	25001
54	0.913410	0.000073	0.150000	-0.440000	-0.030000	0.044000	0.000000	0.002000	30015	29956	29997	25022	25000	25001
55	0.942941	0.029532	0.150000	-0.440000	-0.030000	0.034000	0.008000	0.000000	30015	29956	29997	25017	25004	25000
56	0.943012	0.000071	-0.170000	-0.140000	-0.010000	0.034000	0.008000	0.000000	29983	29986	29999	25017	25004	25000
57	0.972911	0.029898	-0.170000	-0.140000	-0.010000	-0.012000	-0.012000	0.006000	29983	29986	29999	24994	24994	25003
58	0.972971	0.000060	-0.090000	0.080000	-0.010000	-0.012000	-0.012000	0.006000	29991	30008	29999	24994	24994	25003
59	1.003010	0.030039	-0.090000	0.080000	-0.010000	-0.034000	-0.018000	0.012000	29991	30008	29999	24983	24991	25006
60	1.003158	0.000148	0.180000	0.330000	-0.020000	-0.034000	-0.018000	0.012000	30018	30033	29998	24983	24991	25006
61	1.031188	0.028030	0.180000	0.330000	-0.020000	-0.058000	0.000000	0.004000	30018	30033	29998	24971	25000	25002
62	1.031251	0.000062	0.520000	0.110000	-0.010000	-0.058000	0.000000	0.004000	30052	30011	29999	24971	25000	25002
63	1.059283	0.028032	0.520000	0.110000	-0.010000	-0.022000	0.024000	-0.002000	30052	30011	29999	24989	25012	24999
64	1.059354	0.000072	0.480000	0.000000	-0.840000	-0.022000	0.024000	-0.002000	30048	30000	29916	24989	25012	24999
65	1.089826	0.030471	0.480000	0.000000	-0.840000	-0.010000	0.028000	-0.004000	30048	30000	29916	24995	25014	24998
66	1.089902	0.000077	0.670000	0.310000	-0.860000	-0.010000	0.028000	-0.004000	30067	30031	29914	24995	25014	24998
67	1.123662	0.033760	0.670000	0.310000	-0.860000	-0.036000	0.046000	-0.010000	30067	30031	29914	24982	25023	24995
68	1.123743	0.000081	0.690000	-0.150000	-0.880000	-0.036000	0.046000	-0.010000	30069	29985	29912	24982	25023	24995
69	1.157332	0.033589	0.690000	-0.150000	-0.880000	-0.004000	0.034000	-0.020000	30069	29985	29912	24998	25017	24990
70	1.157416	0.000084	0.720000	-0.130000	-0.600000	-0.004000	0.034000	-0.020000	30072	29987	29940	24998	25017	24990
71	1.193927	0.036511	0.720000	-0.130000	-0.600000	-0.006000	0.036000	-0.018000	30072	29987	29940	24997	25018	24991
72	1.194025	0.000098	0.220000	-0.490000	-0.570000	-0.006000	0.036000	-0.018000	30022	29951	29943	24997	25018	24991
73	1.226918	0.032892	0.220000	-0.490000	-0.570000	0.042000	0.002000	-0.024000	30022	29951	29943	25021	25001	24988
74	1.226996	0.000078	0.370000	-0.020000	-0.540000	0.042000	0.002000	-0.024000	30037	29998	29946	25021	25001	24988
75	1.259307	0.032311	0.370000	-0.020000	-0.540000	0.016000	0.030000	-0.014000	30037	29998	29946	25008	25015	24993
76	1.259435	0.000128	0.390000	-0.170000	-0.540000	0.016000	0.030000	-0.014000	30039	29983	29946	25008	25015	24993
77	1.294187	0.034752	0.390000	-0.170000	-0.540000	0.030000	0.038000	-0.014000	30039	29983	29946	25015	25019	24993
78	1.294257	0.000070	0.610000	-0.470000	-0.530000	0.030000	0.038000	-0.014000	30061	29953	29947	25015	25019	24993
79	1.326074	0.031817	0.610000	-0.470000	-0.530000	0.042000	0.036000	0.008000	30061	29953	29947	25021	25018	25004
80	1.326178	0.000105	0.440000	-0.150000	-0.530000	0.042000	0.036000	0.008000	30044	29985	29947	25021	25018	25004
81	1.355268	0.029089	0.440000	-0.150000	-0.530000	0.002000	0.030000	0.018000	30044	29985	29947	25001	25015	25009
82	1.355341	0.000074	0.480000	-0.160000	-0.530000	0.002000	0.030000	0.018000	30048	29984	29947	25001	25015	25009
83	1.391306	0.035965	0.480000	-0.160000	-0.530000	0.002000	0.034000	0.020000	30048	29984	29947	25001	25017	25010
84	1.391413	0.000107	0.540000	0.180000	0.000000	0.002000	0.034000	0.020000	30054	30018	30000	25001	25017	25010
85	1.423716	0.032302	0.540000	0.180000	0.000000	-0.022000	0.052000	0.006000	30054	30018	30000	24989	25026	25003
86	1.423791	0.000075	0.450000	-0.130000	0.000000	-0.022000	0.052000	0.006000	30045	29987	30000	24989	25026	25003
87	1.454460	0.030669	0.450000	-0.130000	0.000000	0.000000	0.034000	-0.006000	30045	29987	30000	25000	25017	24997
88	1.454605	0.000145	0.460000	-0.200000	0.000000	0.000000	0.034000	-0.006000	30046	29980	30000	25000	25017	24997
89	1.489370	0.034765	0.460000	-0.200000	0.000000	0.006000	0.038000	-0.006000	30046	29980	30000	25003	25019	24997
90	1.489451	0.000081	0.110000	-0.100000	-0.560000	0.006000	0.038000	-0.006000	30011	29990	29944	25003	25019	24997
91	1.518246	0.028795	0.110000	-0.100000	-0.560000	0.012000	0.020000	-0.004000	30011	29990	29944	25006	25010	24998
92	1.518370	0.000124	-0.060000	-0.300000	-0.590000	0.012000	0.020000	-0.004000	29994	29970	29941	25006	25010	24998
93	1.546544	0.028174	-0.060000	-0.300000	-0.590000	0.014000	0.000000	-0.008000	29994	29970	29941	25007	25000	24996
94	1.546657	0.000113	-0.060000	-0.300000	-0.590000	0.014000	0.000000	-0.008000	29994	29970	29941	25007	25000	24996
95	1.576487	0.029829	-0.060000	-0.300000	-0.590000	0.014000	0.000000	-0.008000	29994	29970	29941	25007	25000	24996
96	1.576559	0.000072	0.030000	-0.450000	0.270000	0.014000	0.000000	-0.008000	30003	29955	30027	25007	25000	24996
97	1.606813	0.030254	0.030000	-0.450000	0.270000	0.016000	-0.008000	-0.016000	30003	29955	30027	25008	24996	24992
98	1.606936	0.000123	0.320000	0.050000	0.310000	0.016000	-0.008000	-0.016000	30032	30005	30031	25008	24996	24992
99	1.637237	0.030301	0.320000	0.050000	0.310000	-0.002000	0.032000	-0.006000	30032	30005	30031	24999	25016	24997
100	1.637364	0.000128	0.300000	0.200000	0.320000	-0.002000	0.032000	-0.006000	30030	30020	30032	24999	25016	24997
101	1.669776	0.032411	0.300000	0.200000	0.320000	-0.012000	0.026000	-0.004000	30030	30020	30032	24994	25013	24998
102	1.669879	0.000103	-0.650000	-0.140000	0.030000	-0.012000	0.026000	-0.004000	29935	29986	30003	24994	25013	24998
103	1.700433	0.030554	-0.650000	-0.140000	0.030000	0.054000	-0.020000	0.010000	29935	29986	30003	25027	24990	25005
104	1.700513	0.000080	-0.620000	-0.060000	0.030000	0.054000	-0.020000	0.010000	29938	29994	30003	25027	24990	25005
105	1.729445	0.028933	-0.620000	-0.060000	0.030000	0.050000	-0.014000	0.010000	29938	29994	30003	25025	24993	25005
106	1.729578	0.000133	-0.620000	-0.060000	0.030000	0.050000	-0.014000	0.010000	29938	29994	30003	25025	24993	25005
107	1.755047	0.025469	-0.620000	-0.060000	0.030000	0.050000	-0.014000	0.010000	29938	29994	30003	25025	24993	25005
108	1.755159	0.000113	0.360000	0.150000	0.050000	0.050000	-0.014000	0.010000	30036	30015	30005	25025	24993	25005
109	1.781840	0.026680	0.360000	0.150000	0.050000	-0.008000	0.030000	0.004000	30036	30015	30005	24996	25015	25002
110	1.781923	0.000084	0.360000	0.150000	0.050000	-0.008000	0.030000	0.004000	30036	30015	30005	24996	25015	25002
111	1.808321	0.026398	0.360000	0.150000	0.050000	-0.008000	0.030000	0.004000	30036	30015	30005	24996	25015	25002
112	1.808386	0.000065	0.170000	-0.030000	0.030000	-0.008000	0.030000	0.004000	30017	29997	30003	24996	25015	25002
113	1.833577	0.025191	0.170000	-0.030000	0.030000	-0.010000	-0.012000	-0.004000	30017	29997	30003	24995	24994	24998
114	1.833633	0.000056	0.620000	0.030000	0.010000	-0.010000	-0.012000	-0.004000	30062	30003	30001	24995	24994	24998
115	1.862525	0.028892	0.620000	0.030000	0.010000	-0.030000	0.014000	0.012000	30062	30003	30001	24985	25007	25006
116	1.862597	0.000072	1.050000	-0.020000	0.020000	-0.030000	0.014000	0.012000	30105	29998	30002	24985	25007	25006
117	1.894670	0.032073	1.050000	-0.020000	0.020000	-0.010000	0.044000	0.006000	30105	29998	30002	24995	25022	25003
118	1.894742	0.000072	1.140000	-0.160000	0.010000	-0.010000	0.044000	0.006000	30114	29984	30001	24995	25022	25003
119	1.921497	0.026754	1.140000	-0.160000	0.010000	0.008000	0.068000	0.006000	30114	29984	30001	25004	25034	25003
120	1.921562	0.000065	0.710000	0.040000	-0.530000	0.008000	0.068000	0.006000	30071	30004	29947	25004	25034	25003
121	1.948608	0.027046	0.710000	0.040000	-0.530000	0.010000	0.052000	-0.014000	30071	30004	29947	25005	25026	24993
122	1.948673	0.000065	-0.070000	-0.320000	-0.520000	0.010000	0.052000	-0.014000	29993	29968	29948	25005	25026	24993
123	1.978564	0.029891	-0.070000	-0.320000	-0.520000	0.066000	0.004000	-0.002000	29993	29968	29948	25033	25002	24999
124	1.978636	0.000072	-0.290000	-0.330000	-0.540000	0.066000	0.004000	-0.002000	29971	29967	29946	25033	25002	24999
125	2.012780	0.034144	-0.290000	-0.330000	-0.540000	0.046000	-0.016000	0.000000	29971	29967	29946	25023	24992	25000
126	2.012887	0.000107	-0.090000	-0.300000	-0.270000	0.046000	-0.016000	0.000000	29991	29970	29973	25023	24992	25000
127	2.044294	0.031407	-0.090000	-0.300000	-0.270000	0.036000	-0.006000	0.008000	29991	29970	29973	25018	24997	25004
128	2.044372	0.000078	0.450000	-0.210000	-0.260000	0.036000	-0.006000	0.008000	30045	29979	29974	25018	24997	25004
129	2.076617	0.032245	0.450000	-0.210000	-0.260000	0.004000	0.018000	0.000000	30045	29979	29974	25002	25009	25000
130	2.076693	0.000076	0.300000	-0.200000	-0.270000	0.004000	0.018000	0.000000	30030	29980	29973	25002	25009	25000
131	2.108888	0.032195	0.300000	-0.200000	-0.270000	-0.008000	0.014000	0.004000	30030	29980	29973	24996	25007	25002
132	2.108970	0.000081	0.090000	-0.230000	-0.540000	-0.008000	0.014000	0.004000	30009	29977	29946	24996	25007	25002
133	2.137019	0.028050	0.090000	-0.230000	-0.540000	0.002000	0.004000	-0.002000	30009	29977	29946	25001	25002	24999
134	2.137090	0.000071	0.210000	-0.170000	-0.540000	0.002000	0.004000	-0.002000	30021	29983	29946	25001	25002	24999
135	2.176189	0.039099	0.210000	-0.170000	-0.540000	-0.006000	0.012000	-0.004000	30021	29983	29946	24997	25006	24998
136	2.176263	0.000074	0.290000	-0.060000	-0.530000	-0.006000	0.012000	-0.004000	30029	29994	29947	24997	25006	24998
137	2.208021	0.031759	0.290000	-0.060000	-0.530000	-0.008000	0.012000	-0.004000	30029	29994	29947	24996	25006	24998
138	2.208091	0.000070	0.470000	-0.090000	0.010000	-0.008000	0.012000	-0.004000	30047	29991	30001	24996	25006	24998
139	2.238624	0.030533	0.470000	-0.090000	0.010000	-0.012000	0.024000	0.000000	30047	29991	30001	24994	25012	25000
140	2.238740	0.000116	0.310000	0.140000	-0.030000	-0.012000	0.024000	0.000000	30031	30014	29997	24994	25012	25000
141	2.266808	0.028068	0.310000	0.140000	-0.030000	-0.014000	0.032000	0.000000	30031	30014	29997	24993	25016	25000
142	2.266895	0.000087	0.160000	0.190000	-0.040000	-0.014000	0.032000	0.000000	30016	30019	29996	24993	25016	25000
143	2.298542	0.031647	0.160000	0.190000	-0.040000	-0.028000	0.020000	0.004000	30016	30019	29996	24986	25010	25002
144	2.298637	0.000095	0.010000	0.590000	-0.560000	-0.028000	0.020000	0.004000	30001	30059	29944	24986	25010	25002
145	2.329297	0.030660	0.010000	0.590000	-0.560000	-0.056000	-0.004000	0.006000	30001	30059	29944	24972	24998	25003
146	2.329370	0.000073	-0.220000	0.450000	-0.560000	-0.056000	-0.004000	0.006000	29978	30045	29944	24972	24998	25003
147	2.357668	0.028298	-0.220000	0.450000	-0.560000	-0.038000	-0.018000	0.010000	29978	30045	29944	24981	24991	25005
148	2.357746	0.000078	-0.130000	0.420000	-0.550000	-0.038000	-0.018000	0.010000	29987	30042	29945	24981	24991	25005
149	2.389050	0.031304	-0.130000	0.420000	-0.550000	-0.028000	-0.010000	0.008000	29987	30042	29945	24986	24995	25004
150	2.389133	0.000083	-0.030000	0.020000	0.540000	-0.028000	-0.010000	0.008000	29997	30002	30054	24986	24995	25004
151	2.426536	0.037403	-0.030000	0.020000	0.540000	0.000000	0.010000	0.004000	29997	30002	30054	25000	25005	25002
152	2.426607	0.000070	0.030000	-0.140000	0.560000	0.000000	0.010000	0.004000	30003	29986	30056	25000	25005	25002
153	2.461712	0.035106	0.030000	-0.140000	0.560000	0.008000	0.006000	0.004000	30003	29986	30056	25004	25003	25002
154	2.461828	0.000116	0.150000	-0.270000	0.560000	0.008000	0.006000	0.004000	30015	29973	30056	25004	25003	25002
155	2.494774	0.032947	0.150000	-0.270000	0.560000	0.030000	0.012000	0.000000	30015	29973	30056	25015	25006	25000
156	2.494858	0.000084	0.020000	-0.170000	-0.270000	0.030000	0.012000	0.000000	30002	29983	29973	25015	25006	25000
157	2.523246	0.028388	0.020000	-0.170000	-0.270000	0.026000	0.000000	-0.002000	30002	29983	29973	25013	25000	24999
158	2.523319	0.000073	0.470000	0.240000	-0.280000	0.026000	0.000000	-0.002000	30047	30024	29972	25013	25000	24999
159	2.557330	0.034011	0.470000	0.240000	-0.280000	-0.026000	0.030000	-0.014000	30047	30024	29972	24987	25015	24993
160	2.557425	0.000095	0.490000	0.320000	-0.270000	-0.026000	0.030000	-0.014000	30049	30032	29973	24987	25015	24993
161	2.592712	0.035286	0.490000	0.320000	-0.270000	-0.028000	0.034000	-0.012000	30049	30032	29973	24986	25017	24994
162	2.592785	0.000074	0.460000	0.440000	-0.260000	-0.028000	0.034000	-0.012000	30046	30044	29974	24986	25017	24994
163	2.627642	0.034857	0.460000	0.440000	-0.260000	-0.038000	0.026000	-0.012000	30046	30044	29974	24981	25013	24994
164	2.627724	0.000083	-0.220000	-0.220000	0.040000	-0.038000	0.026000	-0.012000	29978	29978	30004	24981	25013	24994
165	2.662673	0.034949	-0.220000	-0.220000	0.040000	0.032000	-0.022000	-0.002000	29978	29978	30004	25016	24989	24999
166	2.662758	0.000084	-0.330000	-0.090000	0.040000	0.032000	-0.022000	-0.002000	29967	29991	30004	25016	24989	24999
167	2.696306	0.033548	-0.330000	-0.090000	0.040000	0.012000	-0.028000	0.004000	29967	29991	30004	25006	24986	25002
168	2.696382	0.000076	-0.300000	-0.200000	0.030000	0.012000	-0.028000	0.004000	29970	29980	30003	25006	24986	25002
169	2.729518	0.033136	-0.300000	-0.200000	0.030000	0.022000	-0.022000	0.004000	29970	29980	30003	25011	24989	25002
170	2.729639	0.000122	0.480000	0.090000	0.010000	0.022000	-0.022000	0.004000	30048	30009	30001	25011	24989	25002
171	2.761729	0.032090	0.480000	0.090000	0.010000	-0.024000	0.024000	0.004000	30048	30009	30001	24988	25012	25002
172	2.761804	0.000074	0.430000	-0.250000	-0.010000	-0.024000	0.024000	0.004000	30043	29975	29999	24988	25012	25002
173	2.793525	0.031721	0.430000	-0.250000	-0.010000	-0.006000	0.008000	-0.004000	30043	29975	29999	24997	25004	24998
174	2.793612	0.000087	0.390000	-0.060000	0.000000	-0.006000	0.008000	-0.004000	30039	29994	30000	24997	25004	24998
175	2.821235	0.027623	0.390000	-0.060000	0.000000	-0.020000	-0.002000	-0.002000	30039	29994	30000	24990	24999	24999
176	2.821306	0.000071	-0.090000	0.190000	-0.020000	-0.020000	-0.002000	-0.002000	29991	30019	29998	24990	24999	24999
177	2.854167	0.032861	-0.090000	0.190000	-0.020000	-0.022000	-0.016000	-0.012000	29991	30019	29998	24989	24992	24994
178	2.854257	0.000089	-0.190000	0.410000	-0.010000	-0.022000	-0.016000	-0.012000	29981	30041	29999	24989	24992	24994
179	2.888121	0.033864	-0.190000	0.410000	-0.010000	-0.044000	-0.018000	-0.004000	29981	30041	29999	24978	24991	24998
180	2.888200	0.000079	-0.150000	0.220000	-0.020000	-0.044000	-0.018000	-0.004000	29985	30022	29998	24978	24991	24998
181	2.919130	0.030930	-0.150000	0.220000	-0.020000	-0.028000	-0.006000	-0.006000	29985	30022	29998	24986	24997	24997
182	2.919227	0.000097	0.050000	0.310000	-0.850000	-0.028000	-0.006000	-0.006000	30005	30031	29915	24986	24997	24997
183	2.955738	0.036511	0.050000	0.310000	-0.850000	-0.038000	0.004000	-0.004000	30005	30031	29915	24981	25002	24998
184	2.955801	0.000063	0.190000	0.260000	-0.840000	-0.038000	0.004000	-0.004000	30019	30026	29916	24981	25002	24998
185	2.985957	0.030156	0.190000	0.260000	-0.840000	-0.022000	0.016000	-0.008000	30019	30026	29916	24989	25008	24996
186	2.986017	0.000059	0.300000	0.510000	-0.820000	-0.022000	0.016000	-0.008000	30030	30051	29918	24989	25008	24996
187	3.017910	0.031894	0.300000	0.510000	-0.820000	-0.030000	0.038000	-0.002000	30030	30051	29918	24985	25019	24999
188	3.017983	0.000072	0.340000	0.190000	0.870000	-0.030000	0.038000	-0.002000	30034	30019	30087	24985	25019	24999
189	3.048251	0.030269	0.340000	0.190000	0.870000	-0.018000	0.032000	0.010000	30034	30019	30087	24991	25016	25005
190	3.048329	0.000078	0.490000	0.140000	0.880000	-0.018000	0.032000	0.010000	30049	30014	30088	24991	25016	25005
191	3.077244	0.028915	0.490000	0.140000	0.880000	-0.002000	0.044000	0.006000	30049	30014	30088	24999	25022	25003
192	3.077318	0.000073	0.360000	-0.190000	0.850000	-0.002000	0.044000	0.006000	30036	29981	30085	24999	25022	25003
193	3.111853	0.034536	0.360000	-0.190000	0.850000	0.010000	0.018000	-0.002000	30036	29981	30085	25005	25009	24999
194	3.111930	0.000077	0.130000	0.170000	-0.040000	0.010000	0.018000	-0.002000	30013	30017	29996	25005	25009	24999
195	3.145228	0.033299	0.130000	0.170000	-0.040000	0.002000	0.022000	-0.014000	30013	30017	29996	25001	25011	24993
196	3.145305	0.000076	-0.020000	0.220000	-0.050000	0.002000	0.022000	-0.014000	29998	30022	29995	25001	25011	24993
197	3.177218	0.031913	-0.020000	0.220000	-0.050000	-0.014000	0.010000	-0.010000	29998	30022	29995	24993	25005	24995
198	3.177284	0.000066	0.050000	0.460000	-0.030000	-0.014000	0.010000	-0.010000	30005	30046	29997	24993	25005	24995
199	3.209246	0.031961	0.050000	0.460000	-0.030000	-0.024000	0.024000	-0.006000	30005	30046	29997	24988	25012	24997
200	3.209349	0.000104	0.290000	0.330000	-0.530000	-0.024000	0.024000	-0.006000	30029	30033	29947	24988	25012	24997
201	3.245109	0.035760	0.290000	0.330000	-0.530000	-0.038000	0.012000	0.004000	30029	30033	29947	24981	25006	25002
202	3.245177	0.000069	0.290000	0.330000	-0.530000	-0.038000	0.012000	0.004000	30029	30033	29947	24981	25006	25002
203	3.279973	0.034795	0.290000	0.330000	-0.530000	-0.038000	0.012000	0.004000	30029	30033	29947	24981	25006	25002
204	3.280038	0.000065	0.520000	0.500000	-0.500000	-0.038000	0.012000	0.004000	30052	30050	29950	24981	25006	25002
205	3.309357	0.029319	0.520000	0.500000	-0.500000	-0.030000	0.034000	0.004000	30052	30050	29950	24985	25017	25002
206	3.309425	0.000069	-0.150000	-0.290000	0.090000	-0.030000	0.034000	0.004000	29985	29971	30009	24985	25017	25002
207	3.341704	0.032279	-0.150000	-0.290000	0.090000	0.052000	-0.014000	0.012000	29985	29971	30009	25026	24993	25006
208	3.341794	0.000090	-0.090000	-0.320000	0.080000	0.052000	-0.014000	0.012000	29991	29968	30008	25026	24993	25006
209	3.376949	0.035155	-0.090000	-0.320000	0.080000	0.056000	-0.010000	0.012000	29991	29968	30008	25028	24995	25006
210	3.377157	0.000208	-0.250000	-0.820000	0.040000	0.056000	-0.010000	0.012000	29975	29918	30004	25028	24995	25006
211	3.411094	0.033937	-0.250000	-0.820000	0.040000	0.082000	-0.024000	0.006000	29975	29918	30004	25041	24988	25003
212	3.411173	0.000079	-0.170000	-0.380000	-0.810000	0.082000	-0.024000	0.006000	29983	29962	29919	25041	24988	25003
213	3.443583	0.032410	-0.170000	-0.380000	-0.810000	0.046000	-0.014000	0.000000	29983	29962	29919	25023	24993	25000
214	3.443671	0.000089	-0.100000	-0.410000	-0.820000	0.046000	-0.014000	0.000000	29990	29959	29918	25023	24993	25000
215	3.476512	0.032841	-0.100000	-0.410000	-0.820000	0.050000	-0.008000	0.002000	29990	29959	29918	25025	24996	25001
216	3.476594	0.000082	-0.080000	-0.160000	-0.800000	0.050000	-0.008000	0.002000	29992	29984	29920	25025	24996	25001
217	3.510536	0.033942	-0.080000	-0.160000	-0.800000	0.032000	0.002000	0.008000	29992	29984	29920	25016	25001	25004
218	3.510608	0.000071	0.590000	0.020000	0.870000	0.032000	0.002000	0.008000	30059	30002	30087	25016	25001	25004
219	3.540463	0.029856	0.590000	0.020000	0.870000	-0.006000	0.048000	-0.004000	30059	30002	30087	24997	25024	24998
220	3.540567	0.000103	0.590000	0.020000	0.870000	-0.006000	0.048000	-0.004000	30059	30002	30087	24997	25024	24998
