sample	t_s	dt_s	Fx	Fy	Fz	Tx	Ty	Tz	raw_Fx	raw_Fy	raw_Fz	raw_Tx	raw_Ty	raw_Tz
1	0.000000	0.000000	-0.200000	-0.080000	-0.030000	0.000000	0.000000	0.000000	29980	29992	29997	0	0	0
2	0.147664	0.147664	-0.200000	-0.080000	-0.030000	0.028000	-0.014000	0.004000	29980	29992	29997	25014	24993	25002
3	0.147785	0.000122	-0.450000	-0.340000	-0.870000	0.028000	-0.014000	0.004000	29955	29966	29913	25014	24993	25002
4	0.181055	0.033270	-0.450000	-0.340000	-0.870000	0.050000	-0.040000	0.000000	29955	29966	29913	25025	24980	25000
5	0.181150	0.000095	-0.450000	-0.340000	-0.870000	0.050000	-0.040000	0.000000	29955	29966	29913	25025	24980	25000
6	0.218322	0.037171	-0.450000	-0.340000	-0.870000	0.050000	-0.040000	0.000000	29955	29966	29913	25025	24980	25000
7	0.218421	0.000099	-0.350000	0.350000	-0.900000	0.050000	-0.040000	0.000000	29965	30035	29910	25025	24980	25000
8	0.256081	0.037660	-0.350000	0.350000	-0.900000	-0.014000	-0.030000	-0.002000	29965	30035	29910	24993	24985	24999
9	0.256168	0.000087	-0.330000	0.430000	-0.890000	-0.014000	-0.030000	-0.002000	29967	30043	29911	24993	24985	24999
10	0.293951	0.037783	-0.330000	0.430000	-0.890000	-0.016000	-0.026000	-0.002000	29967	30043	29911	24992	24987	24999
11	0.294034	0.000083	-0.240000	0.360000	0.490000	-0.016000	-0.026000	-0.002000	29976	30036	30049	24992	24987	24999
12	0.329051	0.035017	-0.240000	0.360000	0.490000	-0.016000	-0.018000	-0.002000	29976	30036	30049	24992	24991	24999
13	0.329151	0.000100	-0.070000	-0.440000	0.530000	-0.016000	-0.018000	-0.002000	29993	29956	30053	24992	24991	24999
14	0.369069	0.039918	-0.070000	-0.440000	0.530000	0.046000	-0.016000	0.012000	29993	29956	30053	25023	24992	25006
15	0.369137	0.000068	-0.050000	-0.680000	0.500000	0.046000	-0.016000	0.012000	29995	29932	30050	25023	24992	25006
16	0.399042	0.029905	-0.050000	-0.680000	0.500000	0.052000	-0.028000	0.002000	29995	29932	30050	25026	24986	25001
17	0.399149	0.000107	-0.050000	-0.680000	0.500000	0.052000	-0.028000	0.002000	29995	29932	30050	25026	24986	25001
18	0.433919	0.034770	-0.050000	-0.680000	0.500000	0.052000	-0.028000	0.002000	29995	29932	30050	25026	24986	25001
19	0.433988	0.000068	-0.090000	-0.170000	0.440000	0.052000	-0.028000	0.002000	29991	29983	30044	25026	24986	25001
20	0.460940	0.026953	-0.090000	-0.170000	0.440000	0.020000	-0.002000	-0.016000	29991	29983	30044	25010	24999	24992
21	0.461007	0.000067	-0.190000	-0.160000	0.450000	0.020000	-0.002000	-0.016000	29981	29984	30045	25010	24999	24992
22	0.491730	0.030723	-0.190000	-0.160000	0.450000	0.026000	-0.004000	-0.014000	29981	29984	30045	25013	24998	24993
